date,role,shift_type,hours_worked,hourly_rate,total_pay,staff_id
2023-09-15,Cocinero,Intermedio,8,4500,36000,COC-599
2023-09-15,Cocinero,Cierre,8,4500,36000,COC-649
2023-09-15,Cocinero,Apertura,8,4500,36000,COC-444
2023-09-15,Bartender,Intermedio,8,4000,32000,BAR-620
2023-09-15,Bartender,Apertura,8,4000,32000,BAR-850
2023-09-15,Admin,Full,9,6000,54000,ADM-001
2023-09-16,Garzon,Cierre,8,3500,28000,GAR-686
2023-09-16,Garzon,Cierre,8,3500,28000,GAR-647
2023-09-16,Garzon,Apertura,8,3500,28000,GAR-535
2023-09-16,Garzon,Apertura,8,3500,28000,GAR-357
2023-09-16,Cocinero,Intermedio,8,4500,36000,COC-256
2023-09-16,Cocinero,Intermedio,8,4500,36000,COC-116
2023-09-16,Cocinero,Intermedio,8,4500,36000,COC-716
2023-09-16,Bartender,Apertura,8,4000,32000,BAR-179
2023-09-16,Bartender,Apertura,8,4000,32000,BAR-625
2023-09-16,Admin,Full,9,6000,54000,ADM-001
2023-09-17,Garzon,Apertura,8,3500,28000,GAR-838
2023-09-17,Garzon,Cierre,8,3500,28000,GAR-695
2023-09-17,Garzon,Cierre,8,3500,28000,GAR-664
2023-09-17,Garzon,Cierre,8,3500,28000,GAR-314
2023-09-17,Garzon,Apertura,8,3500,28000,GAR-516
2023-09-17,Garzon,Intermedio,8,3500,28000,GAR-465
2023-09-17,Garzon,Intermedio,8,3500,28000,GAR-339
2023-09-17,Garzon,Intermedio,8,3500,28000,GAR-643
2023-09-17,Garzon,Cierre,8,3500,28000,GAR-634
2023-09-17,Garzon,Apertura,8,3500,28000,GAR-409
2023-09-17,Garzon,Intermedio,8,3500,28000,GAR-377
2023-09-17,Cocinero,Apertura,8,4500,36000,COC-603
2023-09-17,Cocinero,Cierre,8,4500,36000,COC-807
2023-09-17,Cocinero,Cierre,8,4500,36000,COC-396
2023-09-17,Cocinero,Apertura,8,4500,36000,COC-813
2023-09-17,Cocinero,Cierre,8,4500,36000,COC-506
2023-09-17,Cocinero,Apertura,8,4500,36000,COC-619
2023-09-17,Cocinero,Apertura,8,4500,36000,COC-184
2023-09-17,Cocinero,Cierre,8,4500,36000,COC-396
2023-09-17,Bartender,Cierre,8,4000,32000,BAR-260
2023-09-17,Bartender,Cierre,8,4000,32000,BAR-112
2023-09-17,Bartender,Intermedio,8,4000,32000,BAR-755
2023-09-17,Bartender,Apertura,8,4000,32000,BAR-628
2023-09-17,Bartender,Apertura,8,4000,32000,BAR-640
2023-09-17,Admin,Full,9,6000,54000,ADM-001
2023-09-18,Garzon,Apertura,8,3500,28000,GAR-998
2023-09-18,Garzon,Cierre,8,3500,28000,GAR-506
2023-09-18,Garzon,Cierre,8,3500,28000,GAR-708
2023-09-18,Garzon,Cierre,8,3500,28000,GAR-211
2023-09-18,Garzon,Intermedio,8,3500,28000,GAR-105
2023-09-18,Garzon,Apertura,8,3500,28000,GAR-645
2023-09-18,Garzon,Cierre,8,3500,28000,GAR-262
2023-09-18,Garzon,Cierre,8,3500,28000,GAR-203
2023-09-18,Garzon,Cierre,8,3500,28000,GAR-283
2023-09-18,Garzon,Cierre,8,3500,28000,GAR-871
2023-09-18,Garzon,Intermedio,8,3500,28000,GAR-922
2023-09-18,Garzon,Cierre,8,3500,28000,GAR-881
2023-09-18,Garzon,Apertura,8,3500,28000,GAR-967
2023-09-18,Garzon,Cierre,8,3500,28000,GAR-159
2023-09-18,Garzon,Apertura,8,3500,28000,GAR-685
2023-09-18,Garzon,Apertura,8,3500,28000,GAR-283
2023-09-18,Garzon,Apertura,8,3500,28000,GAR-317
2023-09-18,Cocinero,Cierre,8,4500,36000,COC-350
2023-09-18,Cocinero,Cierre,8,4500,36000,COC-957
2023-09-18,Cocinero,Intermedio,8,4500,36000,COC-848
2023-09-18,Cocinero,Cierre,8,4500,36000,COC-993
2023-09-18,Cocinero,Cierre,8,4500,36000,COC-116
2023-09-18,Cocinero,Cierre,8,4500,36000,COC-979
2023-09-18,Cocinero,Intermedio,8,4500,36000,COC-520
2023-09-18,Cocinero,Intermedio,8,4500,36000,COC-707
2023-09-18,Cocinero,Apertura,8,4500,36000,COC-912
2023-09-18,Cocinero,Cierre,8,4500,36000,COC-859
2023-09-18,Cocinero,Intermedio,8,4500,36000,COC-629
2023-09-18,Cocinero,Apertura,8,4500,36000,COC-836
2023-09-18,Bartender,Cierre,8,4000,32000,BAR-831
2023-09-18,Bartender,Apertura,8,4000,32000,BAR-491
2023-09-18,Bartender,Apertura,8,4000,32000,BAR-607
2023-09-18,Bartender,Apertura,8,4000,32000,BAR-829
2023-09-18,Bartender,Cierre,8,4000,32000,BAR-480
2023-09-18,Bartender,Cierre,8,4000,32000,BAR-699
2023-09-18,Bartender,Cierre,8,4000,32000,BAR-930
2023-09-18,Bartender,Cierre,8,4000,32000,BAR-169
2023-09-18,Admin,Full,9,6000,54000,ADM-001
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-277
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-276
2023-09-19,Garzon,Apertura,8,3500,28000,GAR-437
2023-09-19,Garzon,Apertura,8,3500,28000,GAR-835
2023-09-19,Garzon,Apertura,8,3500,28000,GAR-788
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-419
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-311
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-358
2023-09-19,Garzon,Apertura,8,3500,28000,GAR-309
2023-09-19,Garzon,Apertura,8,3500,28000,GAR-177
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-307
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-592
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-300
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-162
2023-09-19,Garzon,Intermedio,8,3500,28000,GAR-778
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-457
2023-09-19,Garzon,Apertura,8,3500,28000,GAR-746
2023-09-19,Garzon,Apertura,8,3500,28000,GAR-854
2023-09-19,Garzon,Intermedio,8,3500,28000,GAR-415
2023-09-19,Garzon,Cierre,8,3500,28000,GAR-636
2023-09-19,Cocinero,Cierre,8,4500,36000,COC-392
2023-09-19,Cocinero,Cierre,8,4500,36000,COC-119
2023-09-19,Cocinero,Cierre,8,4500,36000,COC-412
2023-09-19,Cocinero,Cierre,8,4500,36000,COC-478
2023-09-19,Cocinero,Intermedio,8,4500,36000,COC-397
2023-09-19,Cocinero,Cierre,8,4500,36000,COC-734
2023-09-19,Cocinero,Cierre,8,4500,36000,COC-129
2023-09-19,Cocinero,Apertura,8,4500,36000,COC-205
2023-09-19,Cocinero,Apertura,8,4500,36000,COC-466
2023-09-19,Cocinero,Intermedio,8,4500,36000,COC-549
2023-09-19,Cocinero,Cierre,8,4500,36000,COC-300
2023-09-19,Cocinero,Intermedio,8,4500,36000,COC-625
2023-09-19,Cocinero,Cierre,8,4500,36000,COC-205
2023-09-19,Cocinero,Intermedio,8,4500,36000,COC-744
2023-09-19,Bartender,Apertura,8,4000,32000,BAR-491
2023-09-19,Bartender,Cierre,8,4000,32000,BAR-636
2023-09-19,Bartender,Cierre,8,4000,32000,BAR-811
2023-09-19,Bartender,Cierre,8,4000,32000,BAR-533
2023-09-19,Bartender,Cierre,8,4000,32000,BAR-830
2023-09-19,Bartender,Cierre,8,4000,32000,BAR-114
2023-09-19,Bartender,Apertura,8,4000,32000,BAR-319
2023-09-19,Bartender,Apertura,8,4000,32000,BAR-873
2023-09-19,Bartender,Cierre,8,4000,32000,BAR-668
2023-09-19,Bartender,Apertura,8,4000,32000,BAR-357
2023-09-19,Admin,Full,9,6000,54000,ADM-001
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-431
2023-09-20,Garzon,Apertura,8,3500,28000,GAR-320
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-620
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-715
2023-09-20,Garzon,Intermedio,8,3500,28000,GAR-518
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-661
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-506
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-490
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-360
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-551
2023-09-20,Garzon,Intermedio,8,3500,28000,GAR-226
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-741
2023-09-20,Garzon,Cierre,8,3500,28000,GAR-554
2023-09-20,Cocinero,Cierre,8,4500,36000,COC-210
2023-09-20,Cocinero,Apertura,8,4500,36000,COC-553
2023-09-20,Cocinero,Cierre,8,4500,36000,COC-522
2023-09-20,Cocinero,Intermedio,8,4500,36000,COC-583
2023-09-20,Cocinero,Intermedio,8,4500,36000,COC-931
2023-09-20,Cocinero,Cierre,8,4500,36000,COC-914
2023-09-20,Cocinero,Cierre,8,4500,36000,COC-249
2023-09-20,Cocinero,Cierre,8,4500,36000,COC-232
2023-09-20,Cocinero,Intermedio,8,4500,36000,COC-939
2023-09-20,Bartender,Cierre,8,4000,32000,BAR-443
2023-09-20,Bartender,Cierre,8,4000,32000,BAR-301
2023-09-20,Bartender,Intermedio,8,4000,32000,BAR-275
2023-09-20,Bartender,Cierre,8,4000,32000,BAR-182
2023-09-20,Bartender,Apertura,8,4000,32000,BAR-366
2023-09-20,Bartender,Cierre,8,4000,32000,BAR-598
2023-09-20,Admin,Full,9,6000,54000,ADM-001
2023-09-21,Garzon,Cierre,8,3500,28000,GAR-805
2023-09-21,Garzon,Cierre,8,3500,28000,GAR-527
2023-09-21,Garzon,Apertura,8,3500,28000,GAR-572
2023-09-21,Garzon,Apertura,8,3500,28000,GAR-355
2023-09-21,Garzon,Apertura,8,3500,28000,GAR-536
2023-09-21,Cocinero,Apertura,8,4500,36000,COC-765
2023-09-21,Cocinero,Cierre,8,4500,36000,COC-809
2023-09-21,Cocinero,Apertura,8,4500,36000,COC-812
2023-09-21,Bartender,Cierre,8,4000,32000,BAR-657
2023-09-21,Bartender,Apertura,8,4000,32000,BAR-503
2023-09-21,Admin,Full,9,6000,54000,ADM-001
2023-09-22,Garzon,Apertura,8,3500,28000,GAR-511
2023-09-22,Garzon,Intermedio,8,3500,28000,GAR-428
2023-09-22,Garzon,Intermedio,8,3500,28000,GAR-522
2023-09-22,Garzon,Cierre,8,3500,28000,GAR-519
2023-09-22,Garzon,Apertura,8,3500,28000,GAR-823
2023-09-22,Cocinero,Cierre,8,4500,36000,COC-983
2023-09-22,Cocinero,Cierre,8,4500,36000,COC-625
2023-09-22,Cocinero,Intermedio,8,4500,36000,COC-750
2023-09-22,Bartender,Cierre,8,4000,32000,BAR-821
2023-09-22,Bartender,Cierre,8,4000,32000,BAR-276
2023-09-22,Admin,Full,9,6000,54000,ADM-001
2023-09-23,Garzon,Cierre,8,3500,28000,GAR-745
2023-09-23,Garzon,Cierre,8,3500,28000,GAR-900
2023-09-23,Garzon,Cierre,8,3500,28000,GAR-337
2023-09-23,Garzon,Cierre,8,3500,28000,GAR-466
2023-09-23,Garzon,Apertura,8,3500,28000,GAR-183
2023-09-23,Cocinero,Apertura,8,4500,36000,COC-599
2023-09-23,Cocinero,Apertura,8,4500,36000,COC-101
2023-09-23,Cocinero,Intermedio,8,4500,36000,COC-172
2023-09-23,Bartender,Intermedio,8,4000,32000,BAR-456
2023-09-23,Bartender,Apertura,8,4000,32000,BAR-170
2023-09-23,Admin,Full,9,6000,54000,ADM-001
2023-09-24,Garzon,Intermedio,8,3500,28000,GAR-638
2023-09-24,Garzon,Apertura,8,3500,28000,GAR-587
2023-09-24,Cocinero,Cierre,8,4500,36000,COC-144
2023-09-24,Cocinero,Intermedio,8,4500,36000,COC-566
2023-09-24,Bartender,Cierre,8,4000,32000,BAR-126
2023-09-24,Admin,Full,9,6000,54000,ADM-001
2023-09-25,Garzon,Cierre,8,3500,28000,GAR-932
2023-09-25,Garzon,Apertura,8,3500,28000,GAR-992
2023-09-25,Cocinero,Cierre,8,4500,36000,COC-462
2023-09-25,Cocinero,Apertura,8,4500,36000,COC-863
2023-09-25,Bartender,Cierre,8,4000,32000,BAR-393
2023-09-25,Admin,Full,9,6000,54000,ADM-001
2023-09-26,Garzon,Intermedio,8,3500,28000,GAR-686
2023-09-26,Garzon,Apertura,8,3500,28000,GAR-251
2023-09-26,Garzon,Cierre,8,3500,28000,GAR-609
2023-09-26,Cocinero,Apertura,8,4500,36000,COC-418
2023-09-26,Cocinero,Intermedio,8,4500,36000,COC-897
2023-09-26,Bartender,Cierre,8,4000,32000,BAR-892
2023-09-26,Admin,Full,9,6000,54000,ADM-001
2023-09-27,Garzon,Cierre,8,3500,28000,GAR-853
2023-09-27,Garzon,Cierre,8,3500,28000,GAR-669
2023-09-27,Cocinero,Apertura,8,4500,36000,COC-711
2023-09-27,Cocinero,Cierre,8,4500,36000,COC-602
2023-09-27,Bartender,Apertura,8,4000,32000,BAR-490
2023-09-27,Admin,Full,9,6000,54000,ADM-001
2023-09-28,Garzon,Intermedio,8,3500,28000,GAR-725
2023-09-28,Garzon,Apertura,8,3500,28000,GAR-924
2023-09-28,Garzon,Apertura,8,3500,28000,GAR-878
2023-09-28,Garzon,Cierre,8,3500,28000,GAR-425
2023-09-28,Garzon,Cierre,8,3500,28000,GAR-304
2023-09-28,Garzon,Cierre,8,3500,28000,GAR-465
2023-09-28,Garzon,Cierre,8,3500,28000,GAR-425
2023-09-28,Cocinero,Intermedio,8,4500,36000,COC-759
2023-09-28,Cocinero,Cierre,8,4500,36000,COC-710
2023-09-28,Cocinero,Apertura,8,4500,36000,COC-600
2023-09-28,Cocinero,Cierre,8,4500,36000,COC-562
2023-09-28,Cocinero,Cierre,8,4500,36000,COC-807
2023-09-28,Bartender,Apertura,8,4000,32000,BAR-422
2023-09-28,Bartender,Intermedio,8,4000,32000,BAR-861
2023-09-28,Bartender,Cierre,8,4000,32000,BAR-273
2023-09-28,Admin,Full,9,6000,54000,ADM-001
2023-09-29,Garzon,Cierre,8,3500,28000,GAR-293
2023-09-29,Garzon,Cierre,8,3500,28000,GAR-336
2023-09-29,Garzon,Cierre,8,3500,28000,GAR-656
2023-09-29,Garzon,Cierre,8,3500,28000,GAR-617
2023-09-29,Cocinero,Cierre,8,4500,36000,COC-859
2023-09-29,Cocinero,Cierre,8,4500,36000,COC-698
2023-09-29,Bartender,Cierre,8,4000,32000,BAR-605
2023-09-29,Bartender,Cierre,8,4000,32000,BAR-928
2023-09-29,Admin,Full,9,6000,54000,ADM-001
2023-09-30,Garzon,Apertura,8,3500,28000,GAR-320
2023-09-30,Garzon,Intermedio,8,3500,28000,GAR-279
2023-09-30,Garzon,Cierre,8,3500,28000,GAR-392
2023-09-30,Garzon,Intermedio,8,3500,28000,GAR-923
2023-09-30,Cocinero,Apertura,8,4500,36000,COC-780
2023-09-30,Cocinero,Cierre,8,4500,36000,COC-505
2023-09-30,Cocinero,Cierre,8,4500,36000,COC-300
2023-09-30,Bartender,Apertura,8,4000,32000,BAR-182
2023-09-30,Bartender,Cierre,8,4000,32000,BAR-393
2023-09-30,Admin,Full,9,6000,54000,ADM-001
2023-10-01,Garzon,Cierre,8,3500,28000,GAR-594
2023-10-01,Garzon,Apertura,8,3500,28000,GAR-808
2023-10-01,Cocinero,Intermedio,8,4500,36000,COC-856
2023-10-01,Cocinero,Cierre,8,4500,36000,COC-950
2023-10-01,Bartender,Apertura,8,4000,32000,BAR-362
2023-10-01,Admin,Full,9,6000,54000,ADM-001
2023-10-02,Garzon,Cierre,8,3500,28000,GAR-879
2023-10-02,Garzon,Apertura,8,3500,28000,GAR-998
2023-10-02,Cocinero,Cierre,8,4500,36000,COC-378
2023-10-02,Cocinero,Intermedio,8,4500,36000,COC-334
2023-10-02,Bartender,Apertura,8,4000,32000,BAR-411
2023-10-02,Admin,Full,9,6000,54000,ADM-001
2023-10-03,Garzon,Intermedio,8,3500,28000,GAR-104
2023-10-03,Garzon,Apertura,8,3500,28000,GAR-763
2023-10-03,Garzon,Apertura,8,3500,28000,GAR-676
2023-10-03,Garzon,Apertura,8,3500,28000,GAR-801
2023-10-03,Garzon,Cierre,8,3500,28000,GAR-684
2023-10-03,Cocinero,Cierre,8,4500,36000,COC-411
2023-10-03,Cocinero,Intermedio,8,4500,36000,COC-951
2023-10-03,Cocinero,Intermedio,8,4500,36000,COC-160
2023-10-03,Bartender,Apertura,8,4000,32000,BAR-252
2023-10-03,Bartender,Intermedio,8,4000,32000,BAR-605
2023-10-03,Admin,Full,9,6000,54000,ADM-001
2023-10-04,Garzon,Cierre,8,3500,28000,GAR-206
2023-10-04,Garzon,Apertura,8,3500,28000,GAR-401
2023-10-04,Cocinero,Cierre,8,4500,36000,COC-895
2023-10-04,Cocinero,Intermedio,8,4500,36000,COC-602
2023-10-04,Bartender,Intermedio,8,4000,32000,BAR-615
2023-10-04,Admin,Full,9,6000,54000,ADM-001
2023-10-05,Garzon,Intermedio,8,3500,28000,GAR-822
2023-10-05,Garzon,Cierre,8,3500,28000,GAR-524
2023-10-05,Garzon,Cierre,8,3500,28000,GAR-553
2023-10-05,Garzon,Cierre,8,3500,28000,GAR-606
2023-10-05,Garzon,Cierre,8,3500,28000,GAR-788
2023-10-05,Garzon,Cierre,8,3500,28000,GAR-731
2023-10-05,Garzon,Intermedio,8,3500,28000,GAR-145
2023-10-05,Cocinero,Intermedio,8,4500,36000,COC-864
2023-10-05,Cocinero,Apertura,8,4500,36000,COC-747
2023-10-05,Cocinero,Intermedio,8,4500,36000,COC-514
2023-10-05,Cocinero,Apertura,8,4500,36000,COC-308
2023-10-05,Cocinero,Apertura,8,4500,36000,COC-887
2023-10-05,Bartender,Cierre,8,4000,32000,BAR-875
2023-10-05,Bartender,Cierre,8,4000,32000,BAR-625
2023-10-05,Bartender,Cierre,8,4000,32000,BAR-866
2023-10-05,Admin,Full,9,6000,54000,ADM-001
2023-10-06,Garzon,Cierre,8,3500,28000,GAR-145
2023-10-06,Garzon,Apertura,8,3500,28000,GAR-486
2023-10-06,Garzon,Cierre,8,3500,28000,GAR-237
2023-10-06,Cocinero,Intermedio,8,4500,36000,COC-371
2023-10-06,Cocinero,Cierre,8,4500,36000,COC-964
2023-10-06,Bartender,Cierre,8,4000,32000,BAR-627
2023-10-06,Admin,Full,9,6000,54000,ADM-001
2023-10-07,Garzon,Apertura,8,3500,28000,GAR-639
2023-10-07,Garzon,Apertura,8,3500,28000,GAR-237
2023-10-07,Garzon,Cierre,8,3500,28000,GAR-187
2023-10-07,Cocinero,Apertura,8,4500,36000,COC-507
2023-10-07,Cocinero,Cierre,8,4500,36000,COC-821
2023-10-07,Bartender,Cierre,8,4000,32000,BAR-952
2023-10-07,Admin,Full,9,6000,54000,ADM-001
2023-10-08,Garzon,Cierre,8,3500,28000,GAR-337
2023-10-08,Garzon,Cierre,8,3500,28000,GAR-871
2023-10-08,Cocinero,Apertura,8,4500,36000,COC-165
2023-10-08,Cocinero,Cierre,8,4500,36000,COC-997
2023-10-08,Bartender,Intermedio,8,4000,32000,BAR-814
2023-10-08,Admin,Full,9,6000,54000,ADM-001
2023-10-09,Garzon,Apertura,8,3500,28000,GAR-971
2023-10-09,Garzon,Apertura,8,3500,28000,GAR-493
2023-10-09,Garzon,Apertura,8,3500,28000,GAR-349
2023-10-09,Cocinero,Apertura,8,4500,36000,COC-494
2023-10-09,Cocinero,Intermedio,8,4500,36000,COC-142
2023-10-09,Bartender,Cierre,8,4000,32000,BAR-152
2023-10-09,Admin,Full,9,6000,54000,ADM-001
2023-10-10,Garzon,Cierre,8,3500,28000,GAR-574
2023-10-10,Garzon,Cierre,8,3500,28000,GAR-166
2023-10-10,Garzon,Intermedio,8,3500,28000,GAR-371
2023-10-10,Garzon,Apertura,8,3500,28000,GAR-210
2023-10-10,Cocinero,Apertura,8,4500,36000,COC-590
2023-10-10,Cocinero,Cierre,8,4500,36000,COC-234
2023-10-10,Cocinero,Apertura,8,4500,36000,COC-818
2023-10-10,Bartender,Apertura,8,4000,32000,BAR-178
2023-10-10,Bartender,Apertura,8,4000,32000,BAR-959
2023-10-10,Admin,Full,9,6000,54000,ADM-001
2023-10-11,Garzon,Cierre,8,3500,28000,GAR-184
2023-10-11,Garzon,Apertura,8,3500,28000,GAR-156
2023-10-11,Garzon,Apertura,8,3500,28000,GAR-355
2023-10-11,Cocinero,Intermedio,8,4500,36000,COC-309
2023-10-11,Cocinero,Apertura,8,4500,36000,COC-399
2023-10-11,Bartender,Cierre,8,4000,32000,BAR-398
2023-10-11,Admin,Full,9,6000,54000,ADM-001
2023-10-12,Garzon,Apertura,8,3500,28000,GAR-689
2023-10-12,Garzon,Apertura,8,3500,28000,GAR-207
2023-10-12,Garzon,Apertura,8,3500,28000,GAR-533
2023-10-12,Garzon,Cierre,8,3500,28000,GAR-441
2023-10-12,Garzon,Cierre,8,3500,28000,GAR-863
2023-10-12,Garzon,Cierre,8,3500,28000,GAR-381
2023-10-12,Cocinero,Cierre,8,4500,36000,COC-231
2023-10-12,Cocinero,Intermedio,8,4500,36000,COC-549
2023-10-12,Cocinero,Apertura,8,4500,36000,COC-100
2023-10-12,Cocinero,Cierre,8,4500,36000,COC-534
2023-10-12,Bartender,Apertura,8,4000,32000,BAR-902
2023-10-12,Bartender,Apertura,8,4000,32000,BAR-120
2023-10-12,Bartender,Cierre,8,4000,32000,BAR-237
2023-10-12,Admin,Full,9,6000,54000,ADM-001
2023-10-13,Garzon,Cierre,8,3500,28000,GAR-193
2023-10-13,Garzon,Apertura,8,3500,28000,GAR-259
2023-10-13,Garzon,Intermedio,8,3500,28000,GAR-303
2023-10-13,Cocinero,Cierre,8,4500,36000,COC-867
2023-10-13,Cocinero,Intermedio,8,4500,36000,COC-972
2023-10-13,Bartender,Cierre,8,4000,32000,BAR-273
2023-10-13,Admin,Full,9,6000,54000,ADM-001
2023-10-14,Garzon,Cierre,8,3500,28000,GAR-560
2023-10-14,Garzon,Cierre,8,3500,28000,GAR-251
2023-10-14,Garzon,Apertura,8,3500,28000,GAR-919
2023-10-14,Cocinero,Apertura,8,4500,36000,COC-584
2023-10-14,Cocinero,Cierre,8,4500,36000,COC-416
2023-10-14,Bartender,Cierre,8,4000,32000,BAR-676
2023-10-14,Admin,Full,9,6000,54000,ADM-001
2023-10-15,Garzon,Cierre,8,3500,28000,GAR-384
2023-10-15,Garzon,Intermedio,8,3500,28000,GAR-910
2023-10-15,Cocinero,Apertura,8,4500,36000,COC-546
2023-10-15,Cocinero,Apertura,8,4500,36000,COC-227
2023-10-15,Bartender,Apertura,8,4000,32000,BAR-339
2023-10-15,Admin,Full,9,6000,54000,ADM-001
2023-10-16,Garzon,Cierre,8,3500,28000,GAR-307
2023-10-16,Garzon,Intermedio,8,3500,28000,GAR-169
2023-10-16,Cocinero,Cierre,8,4500,36000,COC-179
2023-10-16,Cocinero,Cierre,8,4500,36000,COC-760
2023-10-16,Bartender,Intermedio,8,4000,32000,BAR-499
2023-10-16,Admin,Full,9,6000,54000,ADM-001
2023-10-17,Garzon,Cierre,8,3500,28000,GAR-581
2023-10-17,Garzon,Apertura,8,3500,28000,GAR-143
2023-10-17,Garzon,Apertura,8,3500,28000,GAR-905
2023-10-17,Cocinero,Apertura,8,4500,36000,COC-469
2023-10-17,Cocinero,Apertura,8,4500,36000,COC-141
2023-10-17,Bartender,Cierre,8,4000,32000,BAR-977
2023-10-17,Admin,Full,9,6000,54000,ADM-001
2023-10-18,Garzon,Apertura,8,3500,28000,GAR-281
2023-10-18,Garzon,Intermedio,8,3500,28000,GAR-202
2023-10-18,Garzon,Apertura,8,3500,28000,GAR-982
2023-10-18,Cocinero,Apertura,8,4500,36000,COC-668
2023-10-18,Cocinero,Apertura,8,4500,36000,COC-454
2023-10-18,Bartender,Cierre,8,4000,32000,BAR-192
2023-10-18,Admin,Full,9,6000,54000,ADM-001
2023-10-19,Garzon,Intermedio,8,3500,28000,GAR-852
2023-10-19,Garzon,Apertura,8,3500,28000,GAR-788
2023-10-19,Garzon,Cierre,8,3500,28000,GAR-140
2023-10-19,Garzon,Cierre,8,3500,28000,GAR-995
2023-10-19,Garzon,Cierre,8,3500,28000,GAR-368
2023-10-19,Garzon,Intermedio,8,3500,28000,GAR-917
2023-10-19,Garzon,Cierre,8,3500,28000,GAR-117
2023-10-19,Cocinero,Cierre,8,4500,36000,COC-877
2023-10-19,Cocinero,Apertura,8,4500,36000,COC-717
2023-10-19,Cocinero,Apertura,8,4500,36000,COC-590
2023-10-19,Cocinero,Apertura,8,4500,36000,COC-329
2023-10-19,Cocinero,Apertura,8,4500,36000,COC-611
2023-10-19,Bartender,Cierre,8,4000,32000,BAR-734
2023-10-19,Bartender,Cierre,8,4000,32000,BAR-377
2023-10-19,Bartender,Intermedio,8,4000,32000,BAR-865
2023-10-19,Admin,Full,9,6000,54000,ADM-001
2023-10-20,Garzon,Intermedio,8,3500,28000,GAR-139
2023-10-20,Garzon,Apertura,8,3500,28000,GAR-601
2023-10-20,Garzon,Cierre,8,3500,28000,GAR-926
2023-10-20,Garzon,Apertura,8,3500,28000,GAR-437
2023-10-20,Cocinero,Cierre,8,4500,36000,COC-489
2023-10-20,Cocinero,Cierre,8,4500,36000,COC-470
2023-10-20,Cocinero,Apertura,8,4500,36000,COC-143
2023-10-20,Bartender,Intermedio,8,4000,32000,BAR-299
2023-10-20,Bartender,Intermedio,8,4000,32000,BAR-577
2023-10-20,Admin,Full,9,6000,54000,ADM-001
2023-10-21,Garzon,Cierre,8,3500,28000,GAR-350
2023-10-21,Garzon,Apertura,8,3500,28000,GAR-829
2023-10-21,Garzon,Intermedio,8,3500,28000,GAR-816
2023-10-21,Garzon,Cierre,8,3500,28000,GAR-531
2023-10-21,Cocinero,Cierre,8,4500,36000,COC-643
2023-10-21,Cocinero,Intermedio,8,4500,36000,COC-313
2023-10-21,Cocinero,Apertura,8,4500,36000,COC-166
2023-10-21,Bartender,Apertura,8,4000,32000,BAR-131
2023-10-21,Bartender,Cierre,8,4000,32000,BAR-856
2023-10-21,Admin,Full,9,6000,54000,ADM-001
2023-10-22,Garzon,Cierre,8,3500,28000,GAR-174
2023-10-22,Garzon,Cierre,8,3500,28000,GAR-297
2023-10-22,Cocinero,Apertura,8,4500,36000,COC-509
2023-10-22,Cocinero,Cierre,8,4500,36000,COC-532
2023-10-22,Bartender,Cierre,8,4000,32000,BAR-178
2023-10-22,Admin,Full,9,6000,54000,ADM-001
2023-10-23,Garzon,Intermedio,8,3500,28000,GAR-150
2023-10-23,Garzon,Cierre,8,3500,28000,GAR-468
2023-10-23,Cocinero,Apertura,8,4500,36000,COC-661
2023-10-23,Cocinero,Apertura,8,4500,36000,COC-270
2023-10-23,Bartender,Cierre,8,4000,32000,BAR-273
2023-10-23,Admin,Full,9,6000,54000,ADM-001
2023-10-24,Garzon,Cierre,8,3500,28000,GAR-188
2023-10-24,Garzon,Apertura,8,3500,28000,GAR-873
2023-10-24,Garzon,Cierre,8,3500,28000,GAR-750
2023-10-24,Garzon,Cierre,8,3500,28000,GAR-671
2023-10-24,Cocinero,Apertura,8,4500,36000,COC-370
2023-10-24,Cocinero,Cierre,8,4500,36000,COC-416
2023-10-24,Cocinero,Cierre,8,4500,36000,COC-884
2023-10-24,Bartender,Cierre,8,4000,32000,BAR-518
2023-10-24,Bartender,Apertura,8,4000,32000,BAR-530
2023-10-24,Admin,Full,9,6000,54000,ADM-001
2023-10-25,Garzon,Apertura,8,3500,28000,GAR-749
2023-10-25,Garzon,Intermedio,8,3500,28000,GAR-369
2023-10-25,Cocinero,Intermedio,8,4500,36000,COC-824
2023-10-25,Cocinero,Cierre,8,4500,36000,COC-682
