date,item_name,merma_qty,reason,value_lost_clp,preventable
2024-02-09,Copa de Vino CS,2,expired,2800,no
2024-02-09,Tartar de Jaiba con Locos,1,overprep,8900,yes
2024-02-09,Clásica,1,customer_return,4200,no
2024-02-09,Salmón Tando,2,expired,14400,no
2024-02-09,Tartar de Jaiba con Locos,1,expired,8900,no
2024-02-09,Tartar de Jaiba con Locos,2,expired,17800,no
2024-02-09,Copa de Vino CS,1,damage,1400,yes
2024-02-09,Pavlova (Papaya),1,overprep,2000,yes
2024-02-09,Clásica,1,expired,4200,no
2024-02-10,Rocca Avocado,1,overprep,8500,yes
2024-02-10,Cuatro Formaggi,1,overprep,4800,yes
2024-02-10,Jugo de Pulpa,1,overprep,800,yes
2024-02-10,Cuatro Formaggi,1,expired,4800,no
2024-02-10,Cuatro Formaggi,1,quality_issue,4800,yes
2024-02-10,Pepperoni,1,expired,3800,no
2024-02-10,Pepperoni,1,damage,3800,yes
2024-02-10,Mechada Avocado,2,expired,9600,no
2024-02-10,Margarita,1,overprep,3200,yes
2024-02-10,Clásica,1,expired,4200,no
2024-02-10,Cuatro Formaggi,1,overprep,4800,yes
2024-02-10,Mechada Avocado,1,expired,4800,no
2024-02-10,Rocca Avocado,1,expired,8500,no
2024-02-10,Margarita,1,expired,3200,no
2024-02-10,Pepperoni,1,expired,3800,no
2024-02-11,Tartar de Jaiba con Locos,2,overprep,17800,yes
2024-02-11,Pepperoni,1,overprep,3800,yes
2024-02-11,Tabla Estación,1,overprep,14500,yes
2024-02-12,Duo del Mar,1,quality_issue,7200,yes
2024-02-13,Clásica,2,overprep,8400,yes
2024-02-13,Mechada Avocado,1,quality_issue,4800,yes
2024-02-13,Clásica,1,customer_return,4200,no
2024-02-13,Clásica,1,overprep,4200,yes
2024-02-13,Margarita,1,damage,3200,yes
2024-02-13,Pepperoni,1,overprep,3800,yes
2024-02-13,Filete Trifolatti,2,customer_return,19600,no
2024-02-14,Volcán de Chocolate,1,overprep,2100,yes
2024-02-14,Margarita,2,overprep,6400,yes
2024-02-14,Salmón Tando,1,expired,7200,no
2024-02-14,Jugo de Pulpa,2,overprep,1600,yes
2024-02-14,Cuatro Formaggi,1,quality_issue,4800,yes
2024-02-14,Salmón Tando,1,expired,7200,no
2024-02-14,Duo del Mar,1,overprep,7200,yes
2024-02-15,Duo del Mar,2,expired,14400,no
2024-02-15,Jugo de Pulpa,1,expired,800,no
2024-02-15,Margarita,1,expired,3200,no
2024-02-15,Salmón Tando,1,overprep,7200,yes
2024-02-15,Clásica,1,overprep,4200,yes
2024-02-16,Tartar de Jaiba con Locos,3,expired,26700,no
2024-02-16,Cuatro Formaggi,1,overprep,4800,yes
2024-02-17,Pepperoni,2,expired,7600,no
2024-02-17,Pepperoni,1,overprep,3800,yes
2024-02-17,Camarón a la Vista,1,expired,5800,no
2024-02-17,Pavlova (Papaya),1,overprep,2000,yes
2024-02-17,Margarita,1,expired,3200,no
2024-02-18,Camarón a la Vista,2,overprep,11600,yes
2024-02-18,Camarón a la Vista,1,expired,5800,no
2024-02-18,Duo del Mar,1,expired,7200,no
2024-02-18,Cuatro Formaggi,3,overprep,14400,yes
2024-02-18,Jugo de Pulpa,1,expired,800,no
2024-02-19,Pavlova (Papaya),1,overprep,2000,yes
2024-02-19,Mechada Avocado,2,expired,9600,no
2024-02-19,Pepperoni,2,expired,7600,no
2024-02-19,Duo del Mar,1,expired,7200,no
2024-02-20,Rocca Avocado,1,expired,8500,no
2024-02-20,Pavlova (Papaya),1,expired,2000,no
2024-02-20,Rocca Avocado,1,expired,8500,no
2024-02-20,Pepperoni,1,overprep,3800,yes
2024-02-20,Duo del Mar,3,overprep,21600,yes
2024-02-20,Camarón a la Vista,1,overprep,5800,yes
2024-02-20,Copa de Vino CS,1,quality_issue,1400,yes
2024-02-21,Pepperoni,1,quality_issue,3800,yes
2024-02-21,Locos en su Emulsión,1,expired,11500,no
2024-02-21,Valenciano,3,damage,18600,yes
2024-02-21,Locos en su Emulsión,2,overprep,23000,yes
2024-02-22,Tartar de Jaiba con Locos,1,expired,8900,no
2024-02-22,Rocca Avocado,1,damage,8500,yes
2024-02-23,Camarón a la Vista,1,overprep,5800,yes
2024-02-23,Filete Trifolatti,2,overprep,19600,yes
2024-02-23,Rocca Avocado,1,overprep,8500,yes
2024-02-23,Volcán de Chocolate,1,overprep,2100,yes
2024-02-23,Arancini,1,expired,3800,no
2024-02-23,Valenciano,2,damage,12400,yes
2024-02-23,Clásica,1,expired,4200,no
2024-02-23,Rocca Avocado,2,expired,17000,no
2024-02-24,Rocca Avocado,1,overprep,8500,yes
2024-02-24,Copa de Vino CS,1,overprep,1400,yes
2024-02-24,Mechada Avocado,1,overprep,4800,yes
2024-02-24,Cuatro Formaggi,1,expired,4800,no
2024-02-24,Filete Trifolatti,1,quality_issue,9800,yes
2024-02-24,Filete Trifolatti,1,expired,9800,no
2024-02-25,Locos en su Emulsión,1,expired,11500,no
2024-02-25,Salmón Tando,1,expired,7200,no
2024-02-25,Clásica,2,quality_issue,8400,yes
2024-02-25,Camarón a la Vista,1,overprep,5800,yes
2024-02-25,Tartar de Jaiba con Locos,1,expired,8900,no
2024-02-26,Cuatro Formaggi,1,overprep,4800,yes
2024-02-26,Pepperoni,2,damage,7600,yes
2024-02-26,Cuatro Formaggi,2,expired,9600,no
2024-02-26,Pavlova (Papaya),2,overprep,4000,yes
2024-02-27,Mechada Avocado,1,customer_return,4800,no
2024-02-27,Camarón a la Vista,1,expired,5800,no
2024-02-27,Pepperoni,1,quality_issue,3800,yes
2024-02-28,Tabla Estación,2,expired,29000,no
2024-02-28,Filete Trifolatti,1,overprep,9800,yes
2024-02-28,Margarita,2,overprep,6400,yes
2024-02-28,Valenciano,1,quality_issue,6200,yes
2024-02-28,Camarón a la Vista,1,overprep,5800,yes
2024-02-29,Camarón a la Vista,1,expired,5800,no
2024-02-29,Mechada Avocado,3,quality_issue,14400,yes
2024-02-29,Locos en su Emulsión,3,overprep,34500,yes
2024-02-29,Pepperoni,1,expired,3800,no
2024-02-29,Valenciano,1,expired,6200,no
2024-03-01,Pavlova (Papaya),2,expired,4000,no
2024-03-01,Pavlova (Papaya),1,expired,2000,no
2024-03-01,Duo del Mar,1,expired,7200,no
2024-03-01,Rocca Avocado,2,overprep,17000,yes
2024-03-01,Salmón Tando,1,expired,7200,no
2024-03-01,Arancini,2,overprep,7600,yes
2024-03-01,Volcán de Chocolate,1,quality_issue,2100,yes
2024-03-02,Cuatro Formaggi,1,expired,4800,no
2024-03-02,Cuatro Formaggi,1,damage,4800,yes
2024-03-02,Mechada Avocado,1,overprep,4800,yes
2024-03-02,Tabla Estación,1,overprep,14500,yes
2024-03-02,Cuatro Formaggi,1,overprep,4800,yes
2024-03-02,Salmón Tando,2,overprep,14400,yes
2024-03-02,Clásica,1,overprep,4200,yes
2024-03-02,Clásica,1,overprep,4200,yes
2024-03-02,Clásica,1,overprep,4200,yes
2024-03-02,Clásica,2,overprep,8400,yes
2024-03-02,Jugo de Pulpa,1,overprep,800,yes
2024-03-02,Pepperoni,1,expired,3800,no
2024-03-03,Camarón a la Vista,3,expired,17400,no
2024-03-03,Cuatro Formaggi,1,overprep,4800,yes
2024-03-03,Jugo de Pulpa,1,overprep,800,yes
2024-03-03,Pavlova (Papaya),1,damage,2000,yes
2024-03-04,Mechada Avocado,1,quality_issue,4800,yes
2024-03-04,Copa de Vino CS,1,overprep,1400,yes
2024-03-04,Copa de Vino CS,1,overprep,1400,yes
2024-03-04,Volcán de Chocolate,1,expired,2100,no
2024-03-04,Volcán de Chocolate,1,overprep,2100,yes
2024-03-04,Arancini,1,quality_issue,3800,yes
2024-03-04,Filete Trifolatti,2,overprep,19600,yes
2024-03-04,Margarita,2,expired,6400,no
2024-03-05,Duo del Mar,1,customer_return,7200,no
2024-03-05,Valenciano,2,expired,12400,no
2024-03-05,Pavlova (Papaya),2,expired,4000,no
2024-03-05,Pavlova (Papaya),1,quality_issue,2000,yes
2024-03-05,Pavlova (Papaya),2,overprep,4000,yes
2024-03-05,Jugo de Pulpa,2,expired,1600,no
2024-03-05,Volcán de Chocolate,1,overprep,2100,yes
2024-03-06,Jugo de Pulpa,1,overprep,800,yes
2024-03-06,Rocca Avocado,1,overprep,8500,yes
2024-03-06,Arancini,1,overprep,3800,yes
2024-03-06,Pepperoni,1,damage,3800,yes
2024-03-06,Clásica,2,overprep,8400,yes
2024-03-06,Rocca Avocado,1,quality_issue,8500,yes
2024-03-06,Tabla Estación,1,damage,14500,yes
2024-03-06,Copa de Vino CS,1,damage,1400,yes
2024-03-06,Valenciano,1,expired,6200,no
2024-03-06,Clásica,1,customer_return,4200,no
2024-03-06,Mechada Avocado,1,expired,4800,no
2024-03-07,Pavlova (Papaya),1,quality_issue,2000,yes
2024-03-07,Tartar de Jaiba con Locos,1,expired,8900,no
2024-03-07,Filete Trifolatti,1,expired,9800,no
2024-03-07,Locos en su Emulsión,2,expired,23000,no
2024-03-07,Camarón a la Vista,1,quality_issue,5800,yes
2024-03-08,Copa de Vino CS,1,overprep,1400,yes
2024-03-08,Tartar de Jaiba con Locos,1,customer_return,8900,no
2024-03-08,Cuatro Formaggi,1,overprep,4800,yes
2024-03-08,Copa de Vino CS,1,overprep,1400,yes
2024-03-08,Salmón Tando,1,customer_return,7200,no
2024-03-09,Clásica,1,overprep,4200,yes
2024-03-09,Clásica,1,quality_issue,4200,yes
2024-03-09,Pepperoni,1,damage,3800,yes
2024-03-09,Salmón Tando,1,expired,7200,no
2024-03-09,Valenciano,1,overprep,6200,yes
2024-03-10,Mechada Avocado,1,overprep,4800,yes
2024-03-10,Copa de Vino CS,1,overprep,1400,yes
2024-03-10,Pepperoni,1,overprep,3800,yes
2024-03-10,Copa de Vino CS,2,damage,2800,yes
2024-03-10,Pavlova (Papaya),1,expired,2000,no
2024-03-11,Mechada Avocado,1,expired,4800,no
2024-03-11,Pepperoni,1,overprep,3800,yes
2024-03-11,Rocca Avocado,1,overprep,8500,yes
2024-03-11,Camarón a la Vista,1,expired,5800,no
2024-03-12,Pepperoni,2,expired,7600,no
2024-03-12,Filete Trifolatti,1,expired,9800,no
2024-03-13,Clásica,1,expired,4200,no
2024-03-13,Rocca Avocado,1,overprep,8500,yes
2024-03-13,Copa de Vino CS,1,expired,1400,no
2024-03-13,Tabla Estación,1,overprep,14500,yes
2024-03-13,Tartar de Jaiba con Locos,1,expired,8900,no
2024-03-13,Margarita,2,quality_issue,6400,yes
2024-03-13,Filete Trifolatti,2,expired,19600,no
2024-03-13,Margarita,2,expired,6400,no
2024-03-14,Salmón Tando,1,expired,7200,no
2024-03-14,Margarita,1,damage,3200,yes
2024-03-14,Pepperoni,1,expired,3800,no
2024-03-14,Copa de Vino CS,1,overprep,1400,yes
2024-03-15,Copa de Vino CS,1,overprep,1400,yes
2024-03-15,Filete Trifolatti,1,expired,9800,no
2024-03-15,Duo del Mar,1,overprep,7200,yes
2024-03-15,Mechada Avocado,1,expired,4800,no
2024-03-15,Mechada Avocado,1,expired,4800,no
2024-03-15,Margarita,1,overprep,3200,yes
2024-03-15,Duo del Mar,1,expired,7200,no
2024-03-15,Pavlova (Papaya),1,overprep,2000,yes
2024-03-16,Salmón Tando,2,quality_issue,14400,yes
2024-03-16,Pavlova (Papaya),1,overprep,2000,yes
2024-03-16,Pepperoni,2,overprep,7600,yes
2024-03-16,Rocca Avocado,1,damage,8500,yes
2024-03-17,Pepperoni,1,overprep,3800,yes
2024-03-17,Cuatro Formaggi,2,overprep,9600,yes
2024-03-17,Tartar de Jaiba con Locos,2,overprep,17800,yes
2024-03-17,Clásica,1,expired,4200,no
2024-03-18,Duo del Mar,1,expired,7200,no
2024-03-18,Copa de Vino CS,2,expired,2800,no
2024-03-18,Clásica,1,expired,4200,no
2024-03-18,Cuatro Formaggi,3,overprep,14400,yes
2024-03-19,Rocca Avocado,1,overprep,8500,yes
2024-03-20,Salmón Tando,2,expired,14400,no
2024-03-20,Jugo de Pulpa,1,overprep,800,yes
2024-03-20,Mechada Avocado,2,expired,9600,no
2024-03-20,Pepperoni,1,overprep,3800,yes
2024-03-20,Margarita,1,overprep,3200,yes
2024-03-21,Clásica,1,overprep,4200,yes
2024-03-21,Mechada Avocado,1,quality_issue,4800,yes
2024-03-21,Pepperoni,2,overprep,7600,yes
2024-03-21,Tartar de Jaiba con Locos,1,customer_return,8900,no
2024-03-21,Cuatro Formaggi,2,expired,9600,no
2024-03-21,Rocca Avocado,1,damage,8500,yes
2024-03-22,Cuatro Formaggi,1,expired,4800,no
2024-03-22,Volcán de Chocolate,1,overprep,2100,yes
2024-03-22,Margarita,1,expired,3200,no
2024-03-22,Arancini,1,overprep,3800,yes
2024-03-22,Valenciano,1,overprep,6200,yes
2024-03-22,Mechada Avocado,2,overprep,9600,yes
2024-03-22,Margarita,3,overprep,9600,yes
2024-03-22,Pavlova (Papaya),1,expired,2000,no
2024-03-22,Pepperoni,1,expired,3800,no
2024-03-22,Salmón Tando,1,expired,7200,no
2024-03-22,Salmón Tando,1,overprep,7200,yes
2024-03-23,Copa de Vino CS,2,expired,2800,no
2024-03-23,Mechada Avocado,1,quality_issue,4800,yes
2024-03-23,Filete Trifolatti,1,expired,9800,no
2024-03-23,Rocca Avocado,2,expired,17000,no
2024-03-23,Locos en su Emulsión,2,expired,23000,no
2024-03-23,Camarón a la Vista,3,quality_issue,17400,yes
2024-03-23,Mechada Avocado,1,expired,4800,no
2024-03-23,Valenciano,1,expired,6200,no
2024-03-23,Mechada Avocado,2,overprep,9600,yes
2024-03-23,Pepperoni,2,expired,7600,no
2024-03-24,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2024-03-24,Camarón a la Vista,2,quality_issue,11600,yes
2024-03-24,Camarón a la Vista,1,overprep,5800,yes
2024-03-24,Rocca Avocado,2,expired,17000,no
2024-03-24,Jugo de Pulpa,1,expired,800,no
2024-03-24,Pavlova (Papaya),1,quality_issue,2000,yes
2024-03-25,Volcán de Chocolate,1,expired,2100,no
2024-03-25,Clásica,3,quality_issue,12600,yes
2024-03-25,Arancini,2,expired,7600,no
2024-03-25,Valenciano,1,overprep,6200,yes
2024-03-25,Valenciano,2,overprep,12400,yes
2024-03-26,Cuatro Formaggi,1,overprep,4800,yes
2024-03-26,Volcán de Chocolate,1,overprep,2100,yes
2024-03-26,Filete Trifolatti,2,quality_issue,19600,yes
2024-03-26,Clásica,1,expired,4200,no
2024-03-26,Clásica,2,quality_issue,8400,yes
2024-03-26,Cuatro Formaggi,1,damage,4800,yes
2024-03-27,Clásica,2,overprep,8400,yes
2024-03-27,Filete Trifolatti,1,quality_issue,9800,yes
2024-03-28,Margarita,1,expired,3200,no
2024-03-28,Copa de Vino CS,1,overprep,1400,yes
2024-03-28,Locos en su Emulsión,1,expired,11500,no
2024-03-28,Jugo de Pulpa,3,overprep,2400,yes
2024-03-28,Cuatro Formaggi,1,overprep,4800,yes
2024-03-28,Margarita,1,quality_issue,3200,yes
2024-03-29,Arancini,1,damage,3800,yes
2024-03-29,Camarón a la Vista,1,quality_issue,5800,yes
2024-03-29,Cuatro Formaggi,2,overprep,9600,yes
2024-03-29,Clásica,1,quality_issue,4200,yes
2024-03-29,Mechada Avocado,2,overprep,9600,yes
2024-03-29,Pepperoni,1,overprep,3800,yes
2024-03-29,Mechada Avocado,2,overprep,9600,yes
2024-03-29,Filete Trifolatti,2,expired,19600,no
2024-03-29,Tartar de Jaiba con Locos,1,expired,8900,no
2024-03-29,Margarita,1,expired,3200,no
2024-03-29,Mechada Avocado,1,quality_issue,4800,yes
2024-03-30,Salmón Tando,1,expired,7200,no
2024-03-30,Pepperoni,1,expired,3800,no
2024-03-30,Pepperoni,1,overprep,3800,yes
2024-03-30,Arancini,2,overprep,7600,yes
2024-03-30,Margarita,3,quality_issue,9600,yes
2024-03-30,Camarón a la Vista,1,overprep,5800,yes
2024-03-30,Margarita,1,overprep,3200,yes
2024-03-30,Duo del Mar,1,expired,7200,no
2024-03-30,Mechada Avocado,1,overprep,4800,yes
2024-03-31,Rocca Avocado,1,overprep,8500,yes
2024-03-31,Mechada Avocado,1,expired,4800,no
2024-03-31,Copa de Vino CS,1,damage,1400,yes
2024-03-31,Cuatro Formaggi,1,overprep,4800,yes
2024-03-31,Arancini,2,overprep,7600,yes
2024-04-01,Jugo de Pulpa,2,overprep,1600,yes
2024-04-02,Arancini,1,damage,3800,yes
2024-04-02,Pavlova (Papaya),1,overprep,2000,yes
2024-04-02,Clásica,1,expired,4200,no
2024-04-02,Filete Trifolatti,2,expired,19600,no
2024-04-02,Margarita,1,overprep,3200,yes
2024-04-02,Margarita,1,overprep,3200,yes
2024-04-02,Cuatro Formaggi,2,overprep,9600,yes
2024-04-02,Rocca Avocado,1,overprep,8500,yes
2024-04-02,Margarita,1,overprep,3200,yes
2024-04-03,Arancini,1,overprep,3800,yes
2024-04-03,Camarón a la Vista,1,overprep,5800,yes
2024-04-04,Clásica,1,overprep,4200,yes
2024-04-04,Volcán de Chocolate,2,expired,4200,no
2024-04-04,Duo del Mar,1,overprep,7200,yes
2024-04-04,Clásica,1,quality_issue,4200,yes
2024-04-05,Mechada Avocado,1,expired,4800,no
2024-04-05,Valenciano,2,quality_issue,12400,yes
2024-04-05,Locos en su Emulsión,1,expired,11500,no
2024-04-05,Cuatro Formaggi,1,expired,4800,no
2024-04-05,Pepperoni,1,overprep,3800,yes
2024-04-05,Jugo de Pulpa,1,overprep,800,yes
2024-04-06,Mechada Avocado,1,expired,4800,no
2024-04-06,Mechada Avocado,2,expired,9600,no
2024-04-06,Jugo de Pulpa,1,overprep,800,yes
2024-04-06,Duo del Mar,2,expired,14400,no
2024-04-06,Camarón a la Vista,1,overprep,5800,yes
2024-04-06,Cuatro Formaggi,2,overprep,9600,yes
2024-04-06,Duo del Mar,1,expired,7200,no
2024-04-06,Volcán de Chocolate,2,overprep,4200,yes
2024-04-06,Rocca Avocado,1,overprep,8500,yes
2024-04-07,Rocca Avocado,1,overprep,8500,yes
2024-04-07,Camarón a la Vista,1,overprep,5800,yes
2024-04-07,Valenciano,1,overprep,6200,yes
2024-04-07,Valenciano,1,expired,6200,no
2024-04-07,Rocca Avocado,1,damage,8500,yes
2024-04-07,Pavlova (Papaya),1,expired,2000,no
2024-04-07,Cuatro Formaggi,1,quality_issue,4800,yes
2024-04-08,Margarita,1,overprep,3200,yes
2024-04-08,Margarita,1,expired,3200,no
2024-04-08,Valenciano,1,overprep,6200,yes
2024-04-09,Salmón Tando,1,expired,7200,no
2024-04-09,Clásica,1,quality_issue,4200,yes
2024-04-09,Volcán de Chocolate,1,damage,2100,yes
2024-04-09,Mechada Avocado,3,overprep,14400,yes
2024-04-09,Margarita,1,overprep,3200,yes
2024-04-09,Filete Trifolatti,1,overprep,9800,yes
2024-04-10,Tabla Estación,1,overprep,14500,yes
2024-04-10,Copa de Vino CS,1,overprep,1400,yes
2024-04-10,Arancini,1,overprep,3800,yes
2024-04-10,Salmón Tando,2,quality_issue,14400,yes
2024-04-10,Pepperoni,1,overprep,3800,yes
2024-04-10,Pepperoni,1,expired,3800,no
2024-04-10,Pepperoni,2,overprep,7600,yes
2024-04-11,Clásica,2,customer_return,8400,no
2024-04-11,Mechada Avocado,1,quality_issue,4800,yes
2024-04-11,Camarón a la Vista,2,expired,11600,no
2024-04-12,Rocca Avocado,2,overprep,17000,yes
2024-04-12,Cuatro Formaggi,1,damage,4800,yes
2024-04-12,Cuatro Formaggi,3,overprep,14400,yes
2024-04-12,Salmón Tando,1,expired,7200,no
2024-04-12,Pepperoni,1,overprep,3800,yes
2024-04-12,Duo del Mar,1,overprep,7200,yes
2024-04-12,Clásica,1,overprep,4200,yes
2024-04-12,Clásica,1,customer_return,4200,no
2024-04-13,Mechada Avocado,2,customer_return,9600,no
2024-04-13,Arancini,2,overprep,7600,yes
2024-04-14,Copa de Vino CS,1,damage,1400,yes
2024-04-14,Cuatro Formaggi,1,damage,4800,yes
2024-04-14,Camarón a la Vista,1,expired,5800,no
2024-04-14,Clásica,2,quality_issue,8400,yes
2024-04-15,Volcán de Chocolate,1,overprep,2100,yes
2024-04-15,Copa de Vino CS,1,overprep,1400,yes
2024-04-15,Clásica,1,expired,4200,no
2024-04-16,Mechada Avocado,1,overprep,4800,yes
2024-04-16,Valenciano,3,expired,18600,no
2024-04-16,Arancini,1,expired,3800,no
2024-04-16,Mechada Avocado,1,overprep,4800,yes
2024-04-16,Tartar de Jaiba con Locos,1,overprep,8900,yes
2024-04-16,Tabla Estación,1,overprep,14500,yes
2024-04-17,Camarón a la Vista,1,overprep,5800,yes
2024-04-18,Valenciano,1,quality_issue,6200,yes
2024-04-18,Copa de Vino CS,1,expired,1400,no
2024-04-18,Pepperoni,1,overprep,3800,yes
2024-04-18,Pepperoni,1,damage,3800,yes
2024-04-18,Volcán de Chocolate,1,damage,2100,yes
2024-04-18,Mechada Avocado,1,expired,4800,no
2024-04-19,Duo del Mar,1,overprep,7200,yes
2024-04-19,Jugo de Pulpa,1,damage,800,yes
2024-04-19,Salmón Tando,1,overprep,7200,yes
2024-04-20,Duo del Mar,1,quality_issue,7200,yes
2024-04-20,Clásica,1,expired,4200,no
2024-04-20,Filete Trifolatti,3,expired,29400,no
2024-04-20,Locos en su Emulsión,1,overprep,11500,yes
2024-04-20,Rocca Avocado,1,damage,8500,yes
2024-04-21,Locos en su Emulsión,1,expired,11500,no
2024-04-22,Clásica,1,customer_return,4200,no
2024-04-22,Pepperoni,1,overprep,3800,yes
2024-04-22,Camarón a la Vista,1,expired,5800,no
2024-04-22,Mechada Avocado,1,quality_issue,4800,yes
2024-04-23,Locos en su Emulsión,3,expired,34500,no
2024-04-23,Mechada Avocado,1,expired,4800,no
2024-04-23,Valenciano,1,overprep,6200,yes
2024-04-24,Clásica,2,expired,8400,no
2024-04-24,Arancini,1,overprep,3800,yes
2024-04-24,Mechada Avocado,2,expired,9600,no
2024-04-24,Copa de Vino CS,1,overprep,1400,yes
2024-04-24,Filete Trifolatti,1,overprep,9800,yes
2024-04-25,Camarón a la Vista,1,quality_issue,5800,yes
2024-04-25,Volcán de Chocolate,2,overprep,4200,yes
2024-04-25,Margarita,1,expired,3200,no
2024-04-25,Salmón Tando,2,expired,14400,no
2024-04-25,Pepperoni,2,overprep,7600,yes
2024-04-26,Pepperoni,2,expired,7600,no
2024-04-26,Arancini,1,expired,3800,no
2024-04-26,Pepperoni,1,damage,3800,yes
2024-04-26,Jugo de Pulpa,2,damage,1600,yes
2024-04-26,Arancini,1,overprep,3800,yes
2024-04-26,Valenciano,1,overprep,6200,yes
2024-04-27,Camarón a la Vista,1,overprep,5800,yes
2024-04-27,Duo del Mar,1,overprep,7200,yes
2024-04-27,Arancini,1,damage,3800,yes
2024-04-28,Arancini,3,expired,11400,no
2024-04-28,Salmón Tando,2,overprep,14400,yes
2024-04-28,Cuatro Formaggi,1,overprep,4800,yes
2024-04-28,Copa de Vino CS,1,damage,1400,yes
2024-04-28,Cuatro Formaggi,1,overprep,4800,yes
2024-04-28,Clásica,2,customer_return,8400,no
2024-04-28,Cuatro Formaggi,1,expired,4800,no
2024-04-28,Cuatro Formaggi,2,damage,9600,yes
2024-04-29,Clásica,3,expired,12600,no
2024-04-29,Cuatro Formaggi,1,expired,4800,no
2024-04-29,Copa de Vino CS,2,overprep,2800,yes
2024-04-29,Duo del Mar,1,expired,7200,no
2024-04-30,Camarón a la Vista,1,quality_issue,5800,yes
2024-04-30,Locos en su Emulsión,2,overprep,23000,yes
2024-04-30,Margarita,1,overprep,3200,yes
2024-05-01,Locos en su Emulsión,1,expired,11500,no
2024-05-01,Filete Trifolatti,1,quality_issue,9800,yes
2024-05-01,Salmón Tando,1,overprep,7200,yes
2024-05-01,Arancini,2,overprep,7600,yes
2024-05-02,Mechada Avocado,1,expired,4800,no
2024-05-02,Tabla Estación,2,overprep,29000,yes
2024-05-02,Salmón Tando,2,overprep,14400,yes
2024-05-02,Pepperoni,1,expired,3800,no
2024-05-02,Filete Trifolatti,2,overprep,19600,yes
2024-05-03,Salmón Tando,1,expired,7200,no
2024-05-03,Tartar de Jaiba con Locos,2,customer_return,17800,no
2024-05-03,Filete Trifolatti,1,expired,9800,no
2024-05-03,Camarón a la Vista,3,expired,17400,no
2024-05-03,Valenciano,1,overprep,6200,yes
2024-05-03,Camarón a la Vista,1,overprep,5800,yes
2024-05-03,Duo del Mar,1,expired,7200,no
2024-05-04,Pepperoni,1,expired,3800,no
2024-05-04,Rocca Avocado,1,expired,8500,no
2024-05-04,Filete Trifolatti,3,quality_issue,29400,yes
2024-05-04,Jugo de Pulpa,1,expired,800,no
2024-05-04,Pepperoni,1,overprep,3800,yes
2024-05-04,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2024-05-05,Volcán de Chocolate,1,overprep,2100,yes
2024-05-05,Valenciano,1,quality_issue,6200,yes
2024-05-05,Copa de Vino CS,2,overprep,2800,yes
2024-05-05,Tartar de Jaiba con Locos,1,expired,8900,no
2024-05-05,Tabla Estación,1,damage,14500,yes
2024-05-05,Cuatro Formaggi,1,expired,4800,no
2024-05-06,Pavlova (Papaya),1,expired,2000,no
2024-05-06,Tabla Estación,1,expired,14500,no
