date,platform,rating,text,sentiment_label
2023-12-18,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2023-12-19,Google,4,Muy buen ambiente y música agradable.,positive
2023-12-19,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2023-12-19,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2023-12-19,Google,4,Muy buen ambiente y música agradable.,positive
2023-12-20,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-12-20,Google,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-12-20,Google,5,"Rápido y rico, volveremos seguro.",positive
2023-12-21,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-12-21,Google,1,El local estaba lleno y nadie nos atendía.,negative
2023-12-21,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2023-12-21,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2023-12-21,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2023-12-21,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2023-12-21,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2023-12-21,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2023-12-22,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2023-12-22,Instagram,4,Increíble vista al mar y la comida deliciosa.,positive
2023-12-22,Instagram,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2023-12-22,Google,2,El local estaba lleno y nadie nos atendía.,negative
2023-12-22,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2023-12-23,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2023-12-23,Instagram,3,La pizza estaba rica pero llegó tibia.,neutral
2023-12-23,Google,1,Muy caro para lo que ofrecen.,negative
2023-12-23,Google,4,Muy buen ambiente y música agradable.,positive
2023-12-23,TripAdvisor,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-12-23,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2023-12-23,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-12-23,Google,1,El local estaba lleno y nadie nos atendía.,negative
2023-12-24,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2023-12-24,TripAdvisor,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-12-24,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-12-24,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-12-24,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-12-24,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-12-24,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2023-12-25,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-12-25,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-12-25,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-12-25,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2023-12-25,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2023-12-25,Google,4,Muy buen ambiente y música agradable.,positive
2023-12-25,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2023-12-25,Google,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2023-12-26,Instagram,3,La pizza estaba rica pero llegó tibia.,neutral
2023-12-27,Google,4,"Rápido y rico, volveremos seguro.",positive
2023-12-27,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2023-12-27,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-12-27,Google,3,"La comida bien, pero demoraron un poco.",neutral
2023-12-28,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2023-12-28,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2023-12-28,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2023-12-28,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2023-12-28,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-12-28,Instagram,5,"La tabla estación es gigante, perfecta para compartir.",positive
2023-12-29,Google,4,Muy buen ambiente y música agradable.,positive
2023-12-29,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2023-12-29,TripAdvisor,2,El baño estaba sucio y descuidado.,negative
2023-12-29,Google,2,Muy caro para lo que ofrecen.,negative
2023-12-29,TripAdvisor,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2023-12-29,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2023-12-30,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2023-12-30,Google,5,"Rápido y rico, volveremos seguro.",positive
2023-12-30,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2023-12-30,Google,4,Muy buen ambiente y música agradable.,positive
2023-12-30,Google,3,"La comida bien, pero demoraron un poco.",neutral
2023-12-30,Instagram,2,La comida llegó fría y el garzón fue grosero.,negative
2023-12-31,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2023-12-31,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-01,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-01-01,Google,3,"Bien, pero nada extraordinario.",neutral
2024-01-02,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-02,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-01-02,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-01-02,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-01-03,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-01-03,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-01-03,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-03,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-01-03,Google,3,Precios un poco altos para la cantidad.,neutral
2024-01-04,Google,2,El baño estaba sucio y descuidado.,negative
2024-01-04,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-04,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-01-04,Google,5,Muy buen ambiente y música agradable.,positive
2024-01-04,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-01-04,Instagram,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-01-04,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-05,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-05,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-05,Instagram,4,Increíble vista al mar y la comida deliciosa.,positive
2024-01-05,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-01-06,Google,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-01-06,Instagram,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-01-06,Instagram,5,"Rápido y rico, volveremos seguro.",positive
2024-01-06,Instagram,2,El local estaba lleno y nadie nos atendía.,negative
2024-01-06,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2024-01-07,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-07,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-07,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-01-07,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-01-08,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-01-08,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2024-01-08,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-08,Google,3,"Bien, pero nada extraordinario.",neutral
2024-01-09,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-01-09,Google,4,Muy buen ambiente y música agradable.,positive
2024-01-09,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-01-09,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-10,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-01-10,Instagram,5,Muy buen ambiente y música agradable.,positive
2024-01-10,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-01-10,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2024-01-10,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-10,Instagram,5,"Excelente atención, el garzón fue muy amable.",positive
2024-01-11,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2024-01-11,Google,5,Muy buen ambiente y música agradable.,positive
2024-01-11,Google,1,Muy caro para lo que ofrecen.,negative
2024-01-11,Google,5,Muy buen ambiente y música agradable.,positive
2024-01-12,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-12,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2024-01-12,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-01-12,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-01-12,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2024-01-13,Instagram,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-01-13,Instagram,5,"Excelente atención, el garzón fue muy amable.",positive
2024-01-13,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-01-13,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-01-13,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-13,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-14,Instagram,4,"Excelente atención, el garzón fue muy amable.",positive
2024-01-14,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-01-14,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-14,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-15,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-15,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-15,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-01-16,Instagram,1,La comida llegó fría y el garzón fue grosero.,negative
2024-01-17,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2024-01-17,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-01-17,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-01-17,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-01-17,Instagram,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-17,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-17,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-01-17,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-01-18,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2024-01-18,Google,1,El baño estaba sucio y descuidado.,negative
2024-01-18,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-01-18,TripAdvisor,1,La comida llegó fría y el garzón fue grosero.,negative
2024-01-18,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-01-18,Google,5,Muy buen ambiente y música agradable.,positive
2024-01-18,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-18,Google,3,"Bien, pero nada extraordinario.",neutral
2024-01-18,TripAdvisor,1,La comida llegó fría y el garzón fue grosero.,negative
2024-01-19,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-01-19,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-01-19,Instagram,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-19,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-01-19,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-01-19,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-01-19,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-01-20,Google,4,Muy buen ambiente y música agradable.,positive
2024-01-20,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-01-20,Google,4,Muy buen ambiente y música agradable.,positive
2024-01-20,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-20,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-01-20,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2024-01-20,Google,2,El local estaba lleno y nadie nos atendía.,negative
2024-01-21,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-01-21,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-22,Google,5,Muy buen ambiente y música agradable.,positive
2024-01-22,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-01-22,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-01-22,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-22,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-01-23,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-01-23,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-01-23,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-01-23,TripAdvisor,2,La comida llegó fría y el garzón fue grosero.,negative
2024-01-23,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-01-23,Instagram,4,Increíble vista al mar y la comida deliciosa.,positive
2024-01-23,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-01-23,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-01-24,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-01-24,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-01-24,Google,3,"Bien, pero nada extraordinario.",neutral
2024-01-24,TripAdvisor,2,El baño estaba sucio y descuidado.,negative
2024-01-24,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-01-25,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-01-25,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-01-25,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-01-25,Google,3,"Bien, pero nada extraordinario.",neutral
2024-01-25,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2024-01-26,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-01-26,Instagram,4,Muy buen ambiente y música agradable.,positive
2024-01-26,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-26,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2024-01-26,Instagram,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-01-26,TripAdvisor,1,El baño estaba sucio y descuidado.,negative
2024-01-26,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-01-27,Google,4,Muy buen ambiente y música agradable.,positive
