order_id,order_date,order_time,item_name,item_type,item_price,quantity
ORD-20230331-845,2023-03-31,18:32:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20251228-819,2025-12-28,22:22:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240301-612,2024-03-01,17:56:00,Salmón Tando,Principales,18900,1
ORD-20251104-476,2025-11-04,23:10:00,Filete Trifolatti,Principales,23900,2
ORD-20250711-934,2025-07-11,20:48:00,Mechada Avocado,Burgers,12900,1
ORD-20231104-340,2023-11-04,23:21:00,Salmón Tando,Principales,18900,1
ORD-20231101-811,2023-11-01,19:01:00,Mechada Avocado,Burgers,12900,2
ORD-20241030-661,2024-10-30,18:17:00,Arancini,Entradas,11900,1
ORD-20250409-227,2025-04-09,18:04:00,Rocca Avocado,Principales,25900,1
ORD-20250212-115,2025-02-12,21:55:00,Filete Trifolatti,Principales,23900,2
ORD-20240919-875,2024-09-19,18:35:00,Rocca Avocado,Principales,25900,3
ORD-20240426-886,2024-04-26,20:57:00,Pepperoni,Pizzas,10900,1
ORD-20240112-559,2024-01-12,21:30:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240720-744,2024-07-20,20:02:00,Pepperoni,Pizzas,10900,1
ORD-20241129-507,2024-11-29,18:58:00,Salmón Tando,Principales,18900,2
ORD-20250303-477,2025-03-03,18:28:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250115-286,2025-01-15,22:39:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240103-405,2024-01-03,21:31:00,Margarita,Pizzas,8900,1
ORD-20240110-428,2024-01-10,20:45:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20230312-536,2023-03-12,19:46:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230429-462,2023-04-29,22:54:00,Mechada Avocado,Burgers,12900,4
ORD-20250122-254,2025-01-22,18:10:00,Mechada Avocado,Burgers,12900,2
ORD-20241109-604,2024-11-09,18:51:00,Margarita,Pizzas,8900,3
ORD-20240711-490,2024-07-11,19:55:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240815-267,2024-08-15,20:15:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20231006-392,2023-10-06,18:21:00,Tabla Estación,Tablas,38000,1
ORD-20231107-659,2023-11-07,23:56:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20231231-666,2023-12-31,21:24:00,Arancini,Entradas,11900,4
ORD-20240420-580,2024-04-20,17:12:00,Duo del Mar,Frío y Frescos,17900,3
ORD-20230719-580,2023-07-19,19:53:00,Salmón Tando,Principales,18900,2
ORD-20251207-581,2025-12-07,19:44:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20240911-822,2024-09-11,20:33:00,Clásica,Burgers,11900,1
ORD-20230905-454,2023-09-05,21:54:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20251219-552,2025-12-19,21:24:00,Pepperoni,Pizzas,10900,1
ORD-20251114-660,2025-11-14,23:30:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230116-647,2023-01-16,19:27:00,Pepperoni,Pizzas,10900,1
ORD-20240623-802,2024-06-23,22:31:00,Clásica,Burgers,11900,1
ORD-20231026-467,2023-10-26,21:03:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20231104-993,2023-11-04,20:26:00,Salmón Tando,Principales,18900,1
ORD-20240725-441,2024-07-25,21:41:00,Margarita,Pizzas,8900,1
ORD-20240523-313,2024-05-23,18:19:00,Arancini,Entradas,11900,1
ORD-20231008-126,2023-10-08,18:28:00,Camarón a la Vista,Entradas,14900,3
ORD-20240216-853,2024-02-16,17:05:00,Mechada Avocado,Burgers,12900,2
ORD-20250125-819,2025-01-25,19:06:00,Valenciano,Principales,16900,2
ORD-20250420-106,2025-04-20,21:58:00,Copa de Vino CS,Vinos,3900,1
ORD-20250803-132,2025-08-03,23:37:00,Arancini,Entradas,11900,2
ORD-20251222-396,2025-12-22,23:21:00,Clásica,Burgers,11900,1
ORD-20251215-458,2025-12-15,20:15:00,Clásica,Burgers,11900,1
ORD-20250711-470,2025-07-11,18:28:00,Filete Trifolatti,Principales,23900,1
ORD-20240602-277,2024-06-02,20:59:00,Mechada Avocado,Burgers,12900,1
ORD-20240526-272,2024-05-26,23:22:00,Mechada Avocado,Burgers,12900,1
ORD-20250918-630,2025-09-18,22:58:00,Mechada Avocado,Burgers,12900,1
ORD-20240103-866,2024-01-03,19:07:00,Mechada Avocado,Burgers,12900,1
ORD-20250521-904,2025-05-21,19:22:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20251225-383,2025-12-25,21:53:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20240316-161,2024-03-16,20:42:00,Clásica,Burgers,11900,1
ORD-20240401-727,2024-04-01,20:52:00,Mechada Avocado,Burgers,12900,1
ORD-20230917-485,2023-09-17,18:29:00,Volcán de Chocolate,Postres,5600,2
ORD-20240821-173,2024-08-21,18:25:00,Margarita,Pizzas,8900,2
ORD-20250504-228,2025-05-04,21:47:00,Pepperoni,Pizzas,10900,1
ORD-20230519-294,2023-05-19,20:13:00,Filete Trifolatti,Principales,23900,1
ORD-20241109-610,2024-11-09,17:12:00,Mechada Avocado,Burgers,12900,1
ORD-20231002-566,2023-10-02,18:58:00,Copa de Vino CS,Vinos,3900,1
ORD-20230605-860,2023-06-05,20:11:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,3
ORD-20241113-695,2024-11-13,22:18:00,Volcán de Chocolate,Postres,5600,2
ORD-20240906-856,2024-09-06,16:55:00,Arancini,Entradas,11900,2
ORD-20230429-709,2023-04-29,23:33:00,Salmón Tando,Principales,18900,2
ORD-20250718-624,2025-07-18,18:01:00,Tabla Estación,Tablas,38000,1
ORD-20230305-655,2023-03-05,19:36:00,Copa de Vino CS,Vinos,3900,1
ORD-20230702-762,2023-07-02,18:39:00,Valenciano,Principales,16900,1
ORD-20240406-440,2024-04-06,20:42:00,Valenciano,Principales,16900,1
ORD-20240520-173,2024-05-20,18:46:00,Salmón Tando,Principales,18900,1
ORD-20241031-703,2024-10-31,17:04:00,Camarón a la Vista,Entradas,14900,1
ORD-20240204-419,2024-02-04,19:43:00,Camarón a la Vista,Entradas,14900,1
ORD-20230628-933,2023-06-28,21:46:00,Filete Trifolatti,Principales,23900,3
ORD-20240503-722,2024-05-03,17:06:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230505-512,2023-05-05,20:00:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20251116-916,2025-11-16,18:15:00,Mechada Avocado,Burgers,12900,1
ORD-20230106-676,2023-01-06,21:14:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230405-783,2023-04-05,21:10:00,Pepperoni,Pizzas,10900,1
ORD-20241030-625,2024-10-30,20:50:00,Margarita,Pizzas,8900,2
ORD-20251218-649,2025-12-18,16:37:00,Tabla Estación,Tablas,38000,1
ORD-20240826-836,2024-08-26,19:39:00,Margarita,Pizzas,8900,1
ORD-20230728-543,2023-07-28,19:22:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241222-369,2024-12-22,21:03:00,Volcán de Chocolate,Postres,5600,2
ORD-20231026-857,2023-10-26,18:47:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250811-299,2025-08-11,21:57:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240526-250,2024-05-26,19:45:00,Pavlova (Papaya),Postres,5600,1
ORD-20230423-768,2023-04-23,20:11:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20230409-488,2023-04-09,23:56:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20240425-426,2024-04-25,22:03:00,Mechada Avocado,Burgers,12900,1
ORD-20251018-413,2025-10-18,18:38:00,Pepperoni,Pizzas,10900,2
ORD-20250102-607,2025-01-02,16:10:00,Pepperoni,Pizzas,10900,2
ORD-20250528-658,2025-05-28,18:43:00,Margarita,Pizzas,8900,2
ORD-20250715-395,2025-07-15,20:38:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20230406-405,2023-04-06,20:52:00,Volcán de Chocolate,Postres,5600,1
ORD-20250219-252,2025-02-19,19:34:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250118-427,2025-01-18,21:12:00,Margarita,Pizzas,8900,1
ORD-20230815-992,2023-08-15,18:55:00,Camarón a la Vista,Entradas,14900,1
ORD-20250315-174,2025-03-15,17:45:00,Camarón a la Vista,Entradas,14900,1
ORD-20250828-681,2025-08-28,21:32:00,Arancini,Entradas,11900,1
ORD-20250308-643,2025-03-08,22:40:00,Pepperoni,Pizzas,10900,1
ORD-20230116-161,2023-01-16,20:18:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20250531-663,2025-05-31,19:51:00,Pavlova (Papaya),Postres,5600,1
ORD-20250517-996,2025-05-17,20:58:00,Valenciano,Principales,16900,4
ORD-20250216-402,2025-02-16,23:22:00,Salmón Tando,Principales,18900,2
ORD-20231028-244,2023-10-28,21:58:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20230824-813,2023-08-24,18:54:00,Mechada Avocado,Burgers,12900,1
ORD-20230312-618,2023-03-12,18:12:00,Mechada Avocado,Burgers,12900,1
ORD-20230815-852,2023-08-15,20:41:00,Camarón a la Vista,Entradas,14900,1
ORD-20240822-453,2024-08-22,16:26:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240913-782,2024-09-13,18:24:00,Pepperoni,Pizzas,10900,1
ORD-20250422-656,2025-04-22,23:44:00,Locos en su Emulsión,Entradas,25900,4
ORD-20250818-172,2025-08-18,15:17:00,Margarita,Pizzas,8900,2
ORD-20250516-982,2025-05-16,19:03:00,Copa de Vino CS,Vinos,3900,1
ORD-20251220-546,2025-12-20,23:15:00,Copa de Vino CS,Vinos,3900,1
ORD-20241117-763,2024-11-17,21:06:00,Salmón Tando,Principales,18900,2
ORD-20231217-464,2023-12-17,18:54:00,Margarita,Pizzas,8900,1
ORD-20250123-275,2025-01-23,18:57:00,Margarita,Pizzas,8900,1
ORD-20230215-778,2023-02-15,23:52:00,Camarón a la Vista,Entradas,14900,1
ORD-20230222-507,2023-02-22,22:15:00,Filete Trifolatti,Principales,23900,1
ORD-20240823-173,2024-08-23,19:05:00,Camarón a la Vista,Entradas,14900,3
ORD-20241130-407,2024-11-30,23:47:00,Filete Trifolatti,Principales,23900,1
ORD-20250829-918,2025-08-29,15:55:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20230107-477,2023-01-07,21:10:00,Margarita,Pizzas,8900,2
ORD-20230921-503,2023-09-21,18:02:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20250523-882,2025-05-23,21:39:00,Clásica,Burgers,11900,1
ORD-20240318-803,2024-03-18,19:42:00,Salmón Tando,Principales,18900,1
ORD-20230219-299,2023-02-19,18:10:00,Margarita,Pizzas,8900,1
ORD-20230512-682,2023-05-12,20:35:00,Copa de Vino CS,Vinos,3900,1
ORD-20251009-706,2025-10-09,21:31:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250131-361,2025-01-31,21:50:00,Clásica,Burgers,11900,1
ORD-20250522-778,2025-05-22,19:36:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240602-367,2024-06-02,19:49:00,Mechada Avocado,Burgers,12900,1
ORD-20230918-255,2023-09-18,22:29:00,Jugo de Pulpa,Bebidas,3000,3
ORD-20250826-811,2025-08-26,20:36:00,Mechada Avocado,Burgers,12900,1
ORD-20250529-757,2025-05-29,23:27:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240125-774,2024-01-25,22:46:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240214-574,2024-02-14,19:46:00,Filete Trifolatti,Principales,23900,1
ORD-20231028-687,2023-10-28,20:47:00,Pavlova (Papaya),Postres,5600,1
ORD-20250717-757,2025-07-17,20:30:00,Rocca Avocado,Principales,25900,1
ORD-20250623-372,2025-06-23,20:43:00,Salmón Tando,Principales,18900,1
ORD-20241126-548,2024-11-26,19:04:00,Valenciano,Principales,16900,1
ORD-20240215-436,2024-02-15,23:37:00,Valenciano,Principales,16900,1
ORD-20240616-269,2024-06-16,19:02:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20230817-816,2023-08-17,21:10:00,Copa de Vino CS,Vinos,3900,1
ORD-20250624-203,2025-06-24,19:59:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230407-285,2023-04-07,18:19:00,Tabla Estación,Tablas,38000,2
ORD-20240703-670,2024-07-03,21:25:00,Margarita,Pizzas,8900,1
ORD-20250330-404,2025-03-30,19:23:00,Copa de Vino CS,Vinos,3900,1
ORD-20250323-926,2025-03-23,21:52:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230318-193,2023-03-18,21:00:00,Copa de Vino CS,Vinos,3900,1
ORD-20250913-705,2025-09-13,19:02:00,Camarón a la Vista,Entradas,14900,1
ORD-20231202-127,2023-12-02,21:33:00,Mechada Avocado,Burgers,12900,1
ORD-20251102-397,2025-11-02,18:48:00,Pepperoni,Pizzas,10900,1
ORD-20250223-274,2025-02-23,21:20:00,Filete Trifolatti,Principales,23900,3
ORD-20250621-318,2025-06-21,18:48:00,Mechada Avocado,Burgers,12900,2
ORD-20250103-379,2025-01-03,20:45:00,Rocca Avocado,Principales,25900,1
ORD-20250409-161,2025-04-09,18:15:00,Pepperoni,Pizzas,10900,1
ORD-20230728-897,2023-07-28,17:30:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250803-440,2025-08-03,22:27:00,Locos en su Emulsión,Entradas,25900,3
ORD-20230829-172,2023-08-29,16:22:00,Copa de Vino CS,Vinos,3900,2
ORD-20230821-132,2023-08-21,18:58:00,Salmón Tando,Principales,18900,1
ORD-20231226-398,2023-12-26,21:35:00,Filete Trifolatti,Principales,23900,1
ORD-20240305-259,2024-03-05,20:17:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20251116-619,2025-11-16,19:30:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20240330-270,2024-03-30,20:47:00,Salmón Tando,Principales,18900,1
ORD-20230624-492,2023-06-24,22:54:00,Mechada Avocado,Burgers,12900,1
ORD-20240412-993,2024-04-12,19:04:00,Clásica,Burgers,11900,2
ORD-20250315-619,2025-03-15,19:37:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250317-566,2025-03-17,20:48:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230115-383,2023-01-15,19:58:00,Filete Trifolatti,Principales,23900,1
ORD-20240606-838,2024-06-06,20:37:00,Filete Trifolatti,Principales,23900,1
ORD-20251211-761,2025-12-11,17:28:00,Mechada Avocado,Burgers,12900,1
ORD-20230919-165,2023-09-19,20:11:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250221-954,2025-02-21,15:34:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240823-616,2024-08-23,21:45:00,Pavlova (Papaya),Postres,5600,3
ORD-20240901-167,2024-09-01,19:36:00,Arancini,Entradas,11900,1
ORD-20251109-259,2025-11-09,22:16:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230715-469,2023-07-15,20:05:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240520-548,2024-05-20,17:22:00,Salmón Tando,Principales,18900,2
ORD-20230720-896,2023-07-20,17:20:00,Arancini,Entradas,11900,3
ORD-20231010-851,2023-10-10,19:37:00,Salmón Tando,Principales,18900,1
ORD-20240518-322,2024-05-18,18:43:00,Filete Trifolatti,Principales,23900,1
ORD-20240927-114,2024-09-27,19:34:00,Filete Trifolatti,Principales,23900,1
ORD-20230502-650,2023-05-02,16:29:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240224-470,2024-02-24,18:47:00,Clásica,Burgers,11900,1
ORD-20240521-255,2024-05-21,19:09:00,Volcán de Chocolate,Postres,5600,2
ORD-20230223-566,2023-02-23,20:07:00,Locos en su Emulsión,Entradas,25900,1
ORD-20241126-263,2024-11-26,21:49:00,Camarón a la Vista,Entradas,14900,1
ORD-20250228-890,2025-02-28,21:06:00,Clásica,Burgers,11900,1
ORD-20230610-432,2023-06-10,21:27:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240116-222,2024-01-16,17:30:00,Filete Trifolatti,Principales,23900,1
ORD-20241215-631,2024-12-15,22:31:00,Salmón Tando,Principales,18900,1
ORD-20241210-865,2024-12-10,20:43:00,Valenciano,Principales,16900,2
ORD-20230813-253,2023-08-13,18:55:00,Pepperoni,Pizzas,10900,1
ORD-20241206-762,2024-12-06,22:59:00,Arancini,Entradas,11900,3
ORD-20240514-781,2024-05-14,18:52:00,Filete Trifolatti,Principales,23900,1
ORD-20230503-431,2023-05-03,21:47:00,Volcán de Chocolate,Postres,5600,4
ORD-20240702-391,2024-07-02,21:37:00,Copa de Vino CS,Vinos,3900,1
ORD-20230818-478,2023-08-18,20:34:00,Mechada Avocado,Burgers,12900,1
ORD-20251027-178,2025-10-27,19:49:00,Locos en su Emulsión,Entradas,25900,2
ORD-20250408-994,2025-04-08,17:16:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20240924-759,2024-09-24,18:03:00,Rocca Avocado,Principales,25900,2
ORD-20250315-285,2025-03-15,22:32:00,Margarita,Pizzas,8900,3
ORD-20250215-771,2025-02-15,17:03:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230825-898,2023-08-25,23:14:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250407-962,2025-04-07,20:39:00,Margarita,Pizzas,8900,1
ORD-20240116-982,2024-01-16,18:40:00,Pepperoni,Pizzas,10900,1
ORD-20230803-964,2023-08-03,17:08:00,Camarón a la Vista,Entradas,14900,1
ORD-20230601-561,2023-06-01,20:34:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250218-709,2025-02-18,21:58:00,Margarita,Pizzas,8900,2
ORD-20230418-603,2023-04-18,20:58:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250702-573,2025-07-02,17:42:00,Pepperoni,Pizzas,10900,1
ORD-20231226-987,2023-12-26,22:08:00,Tabla Estación,Tablas,38000,2
ORD-20250208-912,2025-02-08,19:58:00,Arancini,Entradas,11900,1
ORD-20250414-379,2025-04-14,18:54:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240309-341,2024-03-09,20:34:00,Pepperoni,Pizzas,10900,1
ORD-20250825-819,2025-08-25,21:40:00,Copa de Vino CS,Vinos,3900,1
ORD-20250324-158,2025-03-24,18:58:00,Clásica,Burgers,11900,2
ORD-20250214-403,2025-02-14,20:37:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230919-215,2023-09-19,19:18:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240617-453,2024-06-17,16:40:00,Pepperoni,Pizzas,10900,1
ORD-20250516-755,2025-05-16,23:08:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230502-647,2023-05-02,19:58:00,Camarón a la Vista,Entradas,14900,2
ORD-20230128-436,2023-01-28,17:21:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240921-966,2024-09-21,20:54:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230106-927,2023-01-06,18:38:00,Rocca Avocado,Principales,25900,2
ORD-20240908-581,2024-09-08,18:15:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230105-477,2023-01-05,21:01:00,Tabla Estación,Tablas,38000,2
ORD-20251013-119,2025-10-13,21:26:00,Mechada Avocado,Burgers,12900,2
ORD-20240603-849,2024-06-03,20:49:00,Arancini,Entradas,11900,1
ORD-20241015-131,2024-10-15,21:37:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20231025-215,2023-10-25,21:29:00,Pavlova (Papaya),Postres,5600,1
ORD-20231129-537,2023-11-29,17:57:00,Clásica,Burgers,11900,1
ORD-20230619-469,2023-06-19,18:19:00,Rocca Avocado,Principales,25900,1
ORD-20250427-178,2025-04-27,21:45:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241206-848,2024-12-06,21:28:00,Clásica,Burgers,11900,1
ORD-20230717-185,2023-07-17,23:55:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240718-211,2024-07-18,23:29:00,Tabla Estación,Tablas,38000,1
ORD-20250627-278,2025-06-27,20:34:00,Arancini,Entradas,11900,1
ORD-20240805-800,2024-08-05,19:40:00,Clásica,Burgers,11900,2
ORD-20230214-796,2023-02-14,20:19:00,Clásica,Burgers,11900,1
ORD-20241110-574,2024-11-10,22:57:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,4
ORD-20230105-291,2023-01-05,21:05:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230628-685,2023-06-28,15:08:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250831-220,2025-08-31,19:21:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20230415-503,2023-04-15,23:35:00,Camarón a la Vista,Entradas,14900,1
ORD-20250805-290,2025-08-05,22:13:00,Volcán de Chocolate,Postres,5600,2
ORD-20240912-939,2024-09-12,21:12:00,Pavlova (Papaya),Postres,5600,1
ORD-20231113-169,2023-11-13,20:16:00,Volcán de Chocolate,Postres,5600,1
ORD-20240214-496,2024-02-14,20:59:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250327-799,2025-03-27,22:08:00,Salmón Tando,Principales,18900,1
ORD-20230312-555,2023-03-12,18:13:00,Clásica,Burgers,11900,1
ORD-20240706-388,2024-07-06,20:35:00,Rocca Avocado,Principales,25900,4
ORD-20230728-954,2023-07-28,19:52:00,Clásica,Burgers,11900,2
ORD-20240517-327,2024-05-17,21:30:00,Clásica,Burgers,11900,1
ORD-20240711-763,2024-07-11,21:19:00,Clásica,Burgers,11900,1
ORD-20251008-683,2025-10-08,20:10:00,Mechada Avocado,Burgers,12900,1
ORD-20230609-867,2023-06-09,20:19:00,Rocca Avocado,Principales,25900,1
ORD-20251127-729,2025-11-27,19:27:00,Pepperoni,Pizzas,10900,1
ORD-20250222-501,2025-02-22,20:13:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240429-225,2024-04-29,22:11:00,Camarón a la Vista,Entradas,14900,1
ORD-20241005-692,2024-10-05,21:44:00,Tabla Estación,Tablas,38000,1
ORD-20240731-202,2024-07-31,17:18:00,Tabla Estación,Tablas,38000,2
ORD-20240904-752,2024-09-04,19:26:00,Camarón a la Vista,Entradas,14900,2
ORD-20250319-214,2025-03-19,15:22:00,Pepperoni,Pizzas,10900,1
ORD-20240617-287,2024-06-17,20:11:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230716-878,2023-07-16,17:08:00,Copa de Vino CS,Vinos,3900,2
ORD-20240904-464,2024-09-04,18:10:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240207-757,2024-02-07,23:36:00,Pavlova (Papaya),Postres,5600,1
ORD-20240715-996,2024-07-15,16:08:00,Valenciano,Principales,16900,1
ORD-20240104-500,2024-01-04,22:29:00,Filete Trifolatti,Principales,23900,2
ORD-20241101-352,2024-11-01,16:51:00,Copa de Vino CS,Vinos,3900,1
ORD-20241214-548,2024-12-14,19:49:00,Mechada Avocado,Burgers,12900,1
ORD-20251214-969,2025-12-14,20:40:00,Salmón Tando,Principales,18900,1
ORD-20241214-566,2024-12-14,21:45:00,Tabla Estación,Tablas,38000,1
ORD-20240123-108,2024-01-23,19:52:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230702-696,2023-07-02,18:34:00,Arancini,Entradas,11900,2
ORD-20251107-806,2025-11-07,20:36:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241121-475,2024-11-21,19:05:00,Tabla Estación,Tablas,38000,3
ORD-20240510-533,2024-05-10,19:27:00,Pepperoni,Pizzas,10900,3
ORD-20240928-707,2024-09-28,18:30:00,Copa de Vino CS,Vinos,3900,1
ORD-20230503-911,2023-05-03,19:39:00,Pepperoni,Pizzas,10900,2
ORD-20230306-844,2023-03-06,19:39:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20251129-634,2025-11-29,21:28:00,Pepperoni,Pizzas,10900,2
ORD-20230305-572,2023-03-05,22:50:00,Camarón a la Vista,Entradas,14900,1
ORD-20240105-407,2024-01-05,16:47:00,Margarita,Pizzas,8900,2
ORD-20240120-223,2024-01-20,18:25:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240409-995,2024-04-09,17:16:00,Filete Trifolatti,Principales,23900,4
ORD-20250710-478,2025-07-10,18:57:00,Mechada Avocado,Burgers,12900,1
ORD-20230821-905,2023-08-21,20:13:00,Valenciano,Principales,16900,1
ORD-20250331-121,2025-03-31,18:44:00,Valenciano,Principales,16900,1
ORD-20231012-528,2023-10-12,17:45:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241227-251,2024-12-27,18:48:00,Mechada Avocado,Burgers,12900,1
ORD-20230418-694,2023-04-18,22:52:00,Mechada Avocado,Burgers,12900,1
ORD-20250925-268,2025-09-25,19:22:00,Pavlova (Papaya),Postres,5600,1
ORD-20240913-812,2024-09-13,21:25:00,Pepperoni,Pizzas,10900,1
ORD-20230311-415,2023-03-11,20:56:00,Pepperoni,Pizzas,10900,2
ORD-20251112-449,2025-11-12,20:29:00,Valenciano,Principales,16900,4
ORD-20241116-517,2024-11-16,20:15:00,Pavlova (Papaya),Postres,5600,2
ORD-20241204-989,2024-12-04,22:22:00,Tabla Estación,Tablas,38000,4
ORD-20231023-693,2023-10-23,18:10:00,Locos en su Emulsión,Entradas,25900,1
ORD-20251205-406,2025-12-05,19:23:00,Valenciano,Principales,16900,1
ORD-20250403-142,2025-04-03,19:00:00,Camarón a la Vista,Entradas,14900,2
ORD-20231219-741,2023-12-19,17:14:00,Clásica,Burgers,11900,1
ORD-20231022-805,2023-10-22,16:12:00,Volcán de Chocolate,Postres,5600,1
ORD-20250419-700,2025-04-19,23:50:00,Tabla Estación,Tablas,38000,1
ORD-20240531-813,2024-05-31,22:08:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230926-347,2023-09-26,21:04:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20250824-634,2025-08-24,19:05:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240214-479,2024-02-14,20:59:00,Clásica,Burgers,11900,1
ORD-20250621-177,2025-06-21,19:36:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230713-529,2023-07-13,20:51:00,Mechada Avocado,Burgers,12900,2
ORD-20230225-767,2023-02-25,18:13:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230611-315,2023-06-11,15:24:00,Mechada Avocado,Burgers,12900,4
ORD-20241111-722,2024-11-11,23:53:00,Margarita,Pizzas,8900,1
ORD-20240401-687,2024-04-01,22:02:00,Valenciano,Principales,16900,1
ORD-20250306-895,2025-03-06,23:08:00,Clásica,Burgers,11900,1
ORD-20250728-823,2025-07-28,22:42:00,Salmón Tando,Principales,18900,1
ORD-20240813-449,2024-08-13,18:39:00,Mechada Avocado,Burgers,12900,1
ORD-20231115-615,2023-11-15,19:57:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
