date,target_revenue,qty_sold,weather_temp,is_weekend,is_holiday,foot_traffic_estimate,num_reservations,reserved_pax,day_of_week,month,day_of_month,promo_pizza_tuesday,promo_ladies_thursday,promo_happy_hour,revenue_t-1,revenue_t-7,revenue_t-28,rolling_7d_avg,rolling_30d_avg
2025-06-27,1665700,116,10.7,1,0,120.0,38.0,94.0,4,6,27,0,0,1,1478850.0,2497360.0,1764950.0,1493018.5714285714,1463061.3333333333
2025-06-28,1377560,118,6.2,1,0,123.0,31.0,80.0,5,6,28,0,0,0,1665700.0,1711380.0,1533800.0,1374210.0,1477516.3333333333
2025-06-29,1228380,80,3.6,0,0,65.0,20.0,52.0,6,6,29,0,0,0,1377560.0,1422260.0,920400.0,1326521.4285714286,1471718.6666666667
2025-06-30,929000,76,6.8,0,0,74.0,19.0,48.0,0,6,30,0,0,1,1228380.0,983150.0,721250.0,1298824.2857142857,1453833.0
2025-07-01,886800,59,7.2,0,0,76.0,0.0,0.0,1,7,1,1,0,1,929000.0,1584970.0,1564980.0,1291088.5714285714,1433673.0
2025-07-02,1187550,79,7.0,0,0,77.0,24.0,70.0,2,7,2,0,0,1,886800.0,773160.0,986950.0,1191350.0,1432553.0
2025-07-03,2126730,208,6.6,0,0,129.0,0.0,0.0,3,7,3,0,1,1,1187550.0,1478850.0,1984740.0,1250548.5714285714,1448096.3333333333
2025-07-04,1363270,104,4.0,1,0,114.0,32.0,74.0,4,7,4,0,0,1,2126730.0,1665700.0,1975410.0,1343102.857142857,1466821.3333333333
2025-07-05,1503790,108,8.4,1,0,114.0,30.0,96.0,5,7,5,0,0,0,1363270.0,1377560.0,1808880.0,1299898.5714285714,1479365.3333333333
2025-07-06,1059670,74,12.8,0,0,71.0,19.0,48.0,6,7,6,0,0,0,1503790.0,1228380.0,989100.0,1317931.4285714286,1463333.6666666667
2025-07-07,1304150,83,6.7,0,0,85.0,22.0,58.0,0,7,7,0,0,1,1059670.0,929000.0,1180130.0,1293830.0,1432809.0
2025-07-08,2099440,160,5.9,0,0,98.0,0.0,0.0,1,7,8,1,0,1,1304150.0,886800.0,1852480.0,1347422.857142857,1415984.6666666667
2025-07-09,998000,70,9.8,0,0,85.0,23.0,64.0,2,7,9,0,0,1,2099440.0,1187550.0,1250090.0,1520657.142857143,1452996.0
2025-07-10,1743880,175,8.4,0,0,144.0,0.0,0.0,3,7,10,0,1,1,998000.0,2126730.0,2250300.0,1493578.5714285714,1446925.0
2025-07-11,2124770,150,5.6,1,0,120.0,35.0,98.0,4,7,11,0,0,1,1743880.0,1363270.0,2116390.0,1438885.7142857143,1443305.0
2025-07-12,1371670,93,10.8,1,0,98.0,24.0,68.0,5,7,12,0,0,0,2124770.0,1503790.0,1550250.0,1547671.4285714286,1472461.0
2025-07-13,686900,47,7.5,0,0,76.0,21.0,54.0,6,7,13,0,0,0,1371670.0,1059670.0,860790.0,1528797.142857143,1443173.3333333333
2025-07-14,1399100,92,2.5,0,0,80.0,25.0,70.0,0,7,14,0,0,1,686900.0,1304150.0,1168400.0,1475544.2857142857,1395523.6666666667
2025-07-15,1349630,108,4.1,0,0,85.0,0.0,0.0,1,7,15,1,0,1,1399100.0,2099440.0,1387850.0,1489108.5714285714,1390485.3333333333
2025-07-16,1110600,83,8.0,0,0,66.0,17.0,50.0,2,7,16,0,0,1,1349630.0,998000.0,963830.0,1381992.857142857,1406780.0
2025-07-17,1868540,171,15.6,0,0,139.0,0.0,0.0,3,7,17,0,1,1,1110600.0,1743880.0,1826200.0,1398078.5714285714,1404853.3333333333
2025-07-18,1758430,110,9.0,1,0,102.0,35.0,96.0,4,7,18,0,0,1,1868540.0,2124770.0,2497360.0,1415887.142857143,1420876.3333333333
2025-07-19,1724360,119,8.1,1,0,133.0,32.0,74.0,5,7,19,0,0,0,1758430.0,1371670.0,1711380.0,1363552.857142857,1447363.0
2025-07-20,1492560,112,4.5,0,0,101.0,29.0,74.0,6,7,20,0,0,0,1724360.0,686900.0,1422260.0,1413937.142857143,1443968.3333333333
2025-07-21,941240,79,5.7,0,0,84.0,24.0,84.0,0,7,21,0,0,1,1492560.0,1399100.0,983150.0,1529031.4285714286,1410475.0
2025-07-22,1112800,86,8.1,0,0,71.0,0.0,0.0,1,7,22,1,0,1,941240.0,1349630.0,1584970.0,1463622.857142857,1384803.6666666667
2025-07-23,797500,60,11.1,0,0,67.0,19.0,40.0,2,7,23,0,0,1,1112800.0,1110600.0,773160.0,1429790.0,1374488.3333333333
2025-07-24,1994950,191,8.7,0,0,136.0,0.0,0.0,3,7,24,0,1,1,797500.0,1868540.0,1478850.0,1385061.4285714286,1368300.0
2025-07-25,1770900,116,6.2,1,0,137.0,48.0,130.0,4,7,25,0,0,1,1994950.0,1758430.0,1665700.0,1403120.0,1381966.0
2025-07-26,1893260,113,9.9,1,0,141.0,44.0,108.0,5,7,26,0,0,0,1770900.0,1724360.0,1377560.0,1404901.4285714286,1415224.0
2025-07-27,1295590,92,9.4,0,0,91.0,28.0,64.0,6,7,27,0,0,0,1893260.0,1492560.0,1228380.0,1429030.0,1429037.6666666667
2025-07-28,948450,76,7.4,0,0,84.0,23.0,62.0,0,7,28,0,0,1,1295590.0,941240.0,929000.0,1400891.4285714286,1416700.6666666667
2025-07-29,1478580,97,9.0,0,0,92.0,0.0,0.0,1,7,29,1,0,1,948450.0,1112800.0,886800.0,1401921.4285714286,1402397.0
2025-07-30,1538870,107,12.1,0,0,90.0,22.0,54.0,2,7,30,0,0,1,1478580.0,797500.0,1187550.0,1454175.7142857143,1410737.0
2025-07-31,1672050,168,8.3,0,0,134.0,0.0,0.0,3,7,31,0,1,1,1538870.0,1994950.0,2126730.0,1560085.7142857143,1431066.0
2025-08-01,1316200,102,8.9,1,0,117.0,39.0,106.0,4,8,1,0,0,1,1672050.0,1770900.0,1363270.0,1513957.142857143,1457241.0
2025-08-02,1672000,103,11.4,1,0,131.0,46.0,128.0,5,8,2,0,0,0,1316200.0,1893260.0,1503790.0,1449000.0,1461529.3333333333
2025-08-03,834490,53,9.2,0,0,66.0,17.0,44.0,6,8,3,0,0,0,1672000.0,1295590.0,1059670.0,1417391.4285714286,1446371.6666666667
2025-08-04,1139980,78,9.4,0,0,77.0,24.0,68.0,0,8,4,0,0,1,834490.0,948450.0,1304150.0,1351520.0,1428745.6666666667
2025-08-05,942130,80,8.4,0,0,95.0,0.0,0.0,1,8,5,1,0,1,1139980.0,1478580.0,2099440.0,1378881.4285714286,1416618.6666666667
2025-08-06,796550,52,7.7,0,0,55.0,16.0,48.0,2,8,6,0,0,1,942130.0,1538870.0,998000.0,1302245.7142857143,1412700.6666666667
2025-08-07,1931570,185,8.8,0,0,170.0,0.0,0.0,3,8,7,0,1,1,796550.0,1672050.0,1743880.0,1196200.0,1395780.6666666667
2025-08-08,1581950,102,13.8,1,0,140.0,48.0,130.0,4,8,8,0,0,1,1931570.0,1316200.0,2124770.0,1233274.2857142857,1390185.0
2025-08-09,1521180,100,11.1,1,0,112.0,39.0,98.0,5,8,9,0,0,0,1581950.0,1672000.0,1371670.0,1271238.5714285714,1409650.0
2025-08-10,1261880,82,9.7,0,0,74.0,19.0,48.0,6,8,10,0,0,0,1521180.0,834490.0,686900.0,1249692.857142857,1402226.6666666667
2025-08-11,769780,64,11.1,0,0,59.0,18.0,48.0,0,8,11,0,0,1,1261880.0,1139980.0,1399100.0,1310748.5714285714,1373463.6666666667
2025-08-12,1341000,91,15.0,0,0,90.0,0.0,0.0,1,8,12,1,0,1,769780.0,942130.0,1349630.0,1257862.857142857,1353400.6666666667
2025-08-13,1288600,84,11.8,0,0,74.0,18.0,58.0,2,8,13,0,0,1,1341000.0,796550.0,1110600.0,1314844.2857142857,1375204.0
2025-08-14,1404460,138,3.0,0,0,134.0,0.0,0.0,3,8,14,0,1,1,1288600.0,1931570.0,1868540.0,1385137.142857143,1371520.6666666667
2025-08-15,2002730,134,10.4,1,0,130.0,32.0,94.0,4,8,15,0,0,1,1404460.0,1581950.0,1758430.0,1309835.7142857143,1373348.3333333333
2025-08-16,2012400,148,6.7,1,0,125.0,35.0,108.0,5,8,16,0,0,0,2002730.0,1521180.0,1724360.0,1369947.142857143,1403086.0
2025-08-17,1642040,110,10.1,0,0,106.0,37.0,112.0,6,8,17,0,0,0,2012400.0,1261880.0,1492560.0,1440121.4285714286,1407881.3333333333
2025-08-18,942500,70,8.1,0,0,89.0,30.0,82.0,0,8,18,0,0,1,1642040.0,769780.0,941240.0,1494430.0,1404001.6666666667
2025-08-19,945100,66,11.2,0,0,60.0,0.0,0.0,1,8,19,1,0,1,942500.0,1341000.0,1112800.0,1519104.2857142857,1377939.6666666667
2025-08-20,762000,69,7.0,0,0,65.0,21.0,64.0,2,8,20,0,0,1,945100.0,1288600.0,797500.0,1462547.142857143,1359691.0
2025-08-21,1219920,114,5.8,0,0,141.0,0.0,0.0,3,8,21,0,1,1,762000.0,1404460.0,1994950.0,1387318.5714285714,1353716.3333333333
2025-08-22,2187330,159,4.3,1,0,131.0,34.0,98.0,4,8,22,0,0,1,1219920.0,2002730.0,1770900.0,1360955.7142857143,1357287.0
2025-08-23,2103500,139,7.9,1,0,151.0,48.0,130.0,5,8,23,0,0,0,2187330.0,2012400.0,1893260.0,1387327.142857143,1403614.6666666667
2025-08-24,1197690,80,8.8,0,0,77.0,22.0,58.0,6,8,24,0,0,0,2103500.0,1642040.0,1295590.0,1400341.4285714286,1407233.0
2025-08-25,993500,62,11.2,0,0,70.0,24.0,64.0,0,8,25,0,0,1,1197690.0,942500.0,948450.0,1336862.857142857,1388126.0
2025-08-26,966100,81,13.9,0,0,77.0,0.0,0.0,1,8,26,1,0,1,993500.0,945100.0,1478580.0,1344148.5714285714,1358134.0
2025-08-27,1351980,105,12.3,0,0,90.0,28.0,66.0,2,8,27,0,0,1,966100.0,762000.0,1538870.0,1347148.5714285714,1347151.0
2025-08-28,1594640,162,8.2,0,0,149.0,0.0,0.0,3,8,28,0,1,1,1351980.0,1219920.0,1672050.0,1431431.4285714286,1360602.0
2025-08-29,1469600,103,10.3,1,0,126.0,42.0,126.0,4,8,29,0,0,1,1594640.0,2187330.0,1316200.0,1484962.857142857,1364470.6666666667
2025-08-30,2016960,143,9.7,1,0,145.0,44.0,110.0,5,8,30,0,0,0,1469600.0,2103500.0,1672000.0,1382430.0,1362161.6666666667
2025-08-31,1003280,80,14.3,0,0,78.0,23.0,54.0,6,8,31,0,0,0,2016960.0,1197690.0,834490.0,1370067.142857143,1373658.6666666667
2025-09-01,1120450,79,16.2,0,0,81.0,20.0,68.0,0,9,1,0,0,1,1003280.0,993500.0,1139980.0,1342294.2857142857,1363228.0
2025-09-02,1070350,87,16.8,0,0,58.0,0.0,0.0,1,9,2,1,0,1,1120450.0,966100.0,942130.0,1360430.0,1344843.0
2025-09-03,872560,58,14.6,0,0,54.0,17.0,42.0,2,9,3,0,0,1,1070350.0,1351980.0,796550.0,1375322.857142857,1352705.0
2025-09-04,1458230,143,13.9,0,0,131.0,0.0,0.0,3,9,4,0,1,1,872560.0,1594640.0,1931570.0,1306834.2857142857,1343791.0
2025-09-05,2118470,148,18.9,1,0,110.0,37.0,92.0,4,9,5,0,0,1,1458230.0,1469600.0,1581950.0,1287347.142857143,1360994.3333333333
2025-09-06,1642290,112,16.3,1,0,102.0,33.0,92.0,5,9,6,0,0,0,2118470.0,2016960.0,1521180.0,1380042.857142857,1405058.3333333333
2025-09-07,1314490,92,15.2,0,0,68.0,20.0,60.0,6,9,7,0,0,0,1642290.0,1003280.0,1261880.0,1326518.5714285714,1395415.6666666667
2025-09-08,1570940,106,13.0,0,0,96.0,32.0,84.0,0,9,8,0,0,1,1314490.0,1120450.0,769780.0,1370977.142857143,1386500.3333333333
2025-09-09,1339550,111,14.9,0,0,97.0,0.0,0.0,1,9,9,1,0,1,1570940.0,1070350.0,1341000.0,1435332.857142857,1388159.0
2025-09-10,1091740,82,21.4,0,0,88.0,26.0,86.0,2,9,10,0,0,1,1339550.0,872560.0,1288600.0,1473790.0,1390748.0
2025-09-11,1631650,160,13.5,0,0,144.0,0.0,0.0,3,9,11,0,1,1,1091740.0,1458230.0,1404460.0,1505101.4285714286,1401480.0
2025-09-12,1484950,108,12.9,1,0,120.0,29.0,80.0,4,9,12,0,0,1,1631650.0,2118470.0,2002730.0,1529875.7142857143,1411168.3333333333
2025-09-13,1041030,79,11.1,1,0,87.0,24.0,68.0,5,9,13,0,0,0,1484950.0,1642290.0,2012400.0,1439372.857142857,1417713.3333333333
2025-09-14,910100,74,20.5,0,0,87.0,21.0,62.0,6,9,14,0,0,0,1041030.0,1314490.0,1642040.0,1353478.5714285714,1405599.0
2025-09-15,1082590,80,13.6,0,0,74.0,18.0,44.0,0,9,15,0,0,1,910100.0,1570940.0,942500.0,1295708.5714285714,1369178.0
2025-09-16,1387620,108,11.2,0,0,84.0,0.0,0.0,1,9,16,1,0,1,1082590.0,1339550.0,945100.0,1225944.2857142857,1338184.3333333333
2025-09-17,3751800,256,16.1,0,0,150.0,36.0,108.0,2,9,17,0,0,1,1387620.0,1091740.0,762000.0,1232811.4285714286,1329703.6666666667
2025-09-18,11290000,746,13.4,0,1,380.0,0.0,0.0,3,9,18,0,1,0,3751800.0,1631650.0,1219920.0,1612820.0,1423347.0
2025-09-19,9255000,586,11.0,1,1,313.0,0.0,0.0,4,9,19,0,0,0,11290000.0,1484950.0,2187330.0,2992584.285714286,1768177.0
2025-09-20,8144800,554,10.5,1,0,254.0,71.0,220.0,5,9,20,0,0,0,9255000.0,1041030.0,2103500.0,4102591.4285714286,2051277.0
2025-09-21,1057870,76,10.7,0,0,61.0,21.0,56.0,6,9,21,0,0,0,8144800.0,910100.0,1197690.0,5117415.714285715,2282106.3333333335
2025-09-22,1001190,74,12.5,0,0,83.0,28.0,82.0,0,9,22,0,0,1,1057870.0,1082590.0,993500.0,5138525.714285715,2244457.6666666665
2025-09-23,1262550,103,13.7,0,0,95.0,0.0,0.0,1,9,23,1,0,1,1001190.0,1387620.0,966100.0,5126897.142857143,2207714.0
2025-09-24,1473000,93,14.6,0,0,92.0,26.0,62.0,2,9,24,0,0,1,1262550.0,3751800.0,1351980.0,5109030.0,2209876.0
2025-09-25,1330060,131,12.3,0,0,141.0,0.0,0.0,3,9,25,0,1,1,1473000.0,11290000.0,1594640.0,4783487.142857143,2225859.3333333335
2025-09-26,2557730,187,16.4,1,0,162.0,45.0,112.0,4,9,26,0,0,1,1330060.0,9255000.0,1469600.0,3360638.5714285714,2237991.3333333335
2025-09-27,1887990,144,18.6,1,0,121.0,33.0,84.0,5,9,27,0,0,0,2557730.0,8144800.0,2016960.0,2403885.714285714,2278183.0
2025-09-28,1680000,120,16.4,0,0,122.0,35.0,96.0,6,9,28,0,0,0,1887990.0,1057870.0,1003280.0,1510055.7142857143,2287961.3333333335
2025-09-29,856700,63,11.8,0,0,62.0,17.0,46.0,0,9,29,0,0,1,1680000.0,1001190.0,1120450.0,1598931.4285714286,2294974.6666666665
2025-09-30,1250990,95,16.5,0,0,79.0,0.0,0.0,1,9,30,1,0,1,856700.0,1262550.0,1070350.0,1578290.0,2256299.3333333335
2025-10-01,1116000,78,17.1,0,0,80.0,27.0,80.0,2,10,1,0,0,1,1250990.0,1473000.0,872560.0,1576638.5714285714,2264556.3333333335
2025-10-02,2059440,181,15.2,0,0,169.0,0.0,0.0,3,10,2,0,1,1,1116000.0,1330060.0,1458230.0,1525638.5714285714,2264408.0
2025-10-03,1849750,142,18.3,1,0,125.0,42.0,102.0,4,10,3,0,0,1,2059440.0,2557730.0,2118470.0,1629835.7142857143,2297377.6666666665
2025-10-04,1240500,90,23.7,1,0,112.0,28.0,82.0,5,10,4,0,0,0,1849750.0,1887990.0,1642290.0,1528695.7142857143,2329950.6666666665
2025-10-05,1338190,91,20.9,0,0,86.0,29.0,76.0,6,10,5,0,0,0,1240500.0,1680000.0,1314490.0,1436197.142857143,2322693.0
2025-10-06,886730,71,17.3,0,0,77.0,25.0,60.0,0,10,6,0,0,1,1338190.0,856700.0,1570940.0,1387367.142857143,2296683.6666666665
2025-10-07,1237280,92,17.5,0,0,93.0,0.0,0.0,1,10,7,1,0,1,886730.0,1250990.0,1339550.0,1391657.142857143,2271498.3333333335
2025-10-08,1498500,97,16.7,0,0,94.0,27.0,76.0,2,10,8,0,0,1,1237280.0,1116000.0,1091740.0,1389698.5714285714,2268924.6666666665
2025-10-09,1486400,126,21.1,0,0,146.0,0.0,0.0,3,10,9,0,1,1,1498500.0,2059440.0,1631650.0,1444341.4285714286,2266510.0
2025-10-10,1476760,121,19.7,1,0,129.0,31.0,82.0,4,10,10,0,0,1,1486400.0,1849750.0,1484950.0,1362478.5714285714,2271405.0
2025-10-11,1891790,125,18.3,1,0,122.0,29.0,80.0,5,10,11,0,0,0,1476760.0,1240500.0,1041030.0,1309194.2857142857,2284239.0
2025-10-12,1721680,120,25.6,0,0,107.0,34.0,94.0,6,10,12,0,0,0,1891790.0,1338190.0,910100.0,1402235.7142857143,2292910.3333333335
2025-10-13,865700,60,10.1,0,0,65.0,17.0,52.0,0,10,13,0,0,1,1721680.0,886730.0,1082590.0,1457020.0,2300801.3333333335
2025-10-14,1189390,89,18.0,0,0,78.0,0.0,0.0,1,10,14,1,0,1,865700.0,1237280.0,1387620.0,1454015.7142857143,2294957.0
2025-10-15,1083380,82,15.7,0,0,97.0,29.0,80.0,2,10,15,0,0,1,1189390.0,1498500.0,3751800.0,1447174.2857142857,2304266.6666666665
2025-10-16,1745630,169,19.0,0,0,147.0,0.0,0.0,3,10,16,0,1,1,1083380.0,1486400.0,11290000.0,1387871.4285714286,2304293.0
2025-10-17,2119140,162,14.3,1,0,141.0,43.0,116.0,4,10,17,0,0,1,1745630.0,1476760.0,9255000.0,1424904.2857142857,2316226.6666666665
2025-10-18,1978660,142,19.7,1,0,142.0,39.0,84.0,5,10,18,0,0,0,2119140.0,1891790.0,8144800.0,1516672.857142857,2261804.6666666665
2025-10-19,1237360,87,18.0,0,0,93.0,23.0,62.0,6,10,19,0,0,0,1978660.0,1721680.0,1057870.0,1529082.857142857,1951426.6666666667
2025-10-20,1165900,84,12.4,0,0,93.0,26.0,74.0,0,10,20,0,0,1,1237360.0,865700.0,1001190.0,1459894.2857142857,1684172.0
2025-10-21,1815840,147,19.1,0,0,99.0,0.0,0.0,1,10,21,1,0,1,1165900.0,1189390.0,1262550.0,1502780.0,1451542.0
2025-10-22,892550,66,19.8,0,0,91.0,28.0,76.0,2,10,22,0,0,1,1815840.0,1083380.0,1473000.0,1592272.857142857,1476807.6666666667
2025-10-23,1708750,168,14.6,0,0,142.0,0.0,0.0,3,10,23,0,1,1,892550.0,1745630.0,1330060.0,1565011.4285714286,1473186.3333333333
2025-10-24,1584820,130,21.4,1,0,110.0,28.0,70.0,4,10,24,0,0,1,1708750.0,2119140.0,2557730.0,1559742.857142857,1488059.6666666667
2025-10-25,1787080,109,16.3,1,0,100.0,32.0,96.0,5,10,25,0,0,0,1584820.0,1978660.0,1887990.0,1483411.4285714286,1491787.0
2025-10-26,986000,72,16.3,0,0,104.0,25.0,56.0,6,10,26,0,0,0,1787080.0,1237360.0,1680000.0,1456042.857142857,1507021.0
2025-10-27,900650,57,19.5,0,0,71.0,18.0,56.0,0,10,27,0,0,1,986000.0,1165900.0,856700.0,1420134.2857142857,1454630.0
2025-10-28,1379430,106,17.1,0,0,87.0,0.0,0.0,1,10,28,1,0,1,900650.0,1815840.0,1250990.0,1382241.4285714286,1421718.6666666667
2025-10-29,1172500,76,17.1,0,0,88.0,26.0,74.0,2,10,29,0,0,1,1379430.0,892550.0,1116000.0,1319897.142857143,1411699.6666666667
2025-10-30,2443590,213,13.8,0,0,169.0,0.0,0.0,3,10,30,0,1,1,1172500.0,1708750.0,2059440.0,1359890.0,1422226.3333333333
2025-10-31,2268040,166,16.9,1,0,140.0,48.0,140.0,4,10,31,0,0,1,2443590.0,1584820.0,1849750.0,1464867.142857143,1461979.6666666667
2025-11-01,1383750,103,15.7,1,0,107.0,31.0,84.0,5,11,1,0,0,0,2268040.0,1787080.0,1240500.0,1562470.0,1500381.0
2025-11-02,1465290,95,19.9,0,0,101.0,26.0,70.0,6,11,2,0,0,0,1383750.0,986000.0,1338190.0,1504851.4285714286,1477858.0
2025-11-03,1581900,105,19.6,0,0,92.0,27.0,74.0,0,11,3,0,0,1,1465290.0,900650.0,886730.0,1573321.4285714286,1465042.6666666667
2025-11-04,1709530,113,22.3,0,0,81.0,0.0,0.0,1,11,4,1,0,1,1581900.0,1379430.0,1237280.0,1670642.857142857,1476422.6666666667
2025-11-05,992370,80,16.2,0,0,74.0,24.0,74.0,2,11,5,0,0,1,1709530.0,1172500.0,1498500.0,1717800.0,1488800.6666666667
2025-11-06,1527140,156,23.6,0,0,126.0,0.0,0.0,3,11,6,0,1,1,992370.0,2443590.0,1486400.0,1692067.142857143,1492322.0
2025-11-07,1360590,115,16.4,1,0,94.0,29.0,82.0,4,11,7,0,0,1,1527140.0,2268040.0,1476760.0,1561145.7142857143,1501984.0
2025-11-08,1472270,108,18.9,1,0,97.0,26.0,68.0,5,11,8,0,0,0,1360590.0,1383750.0,1891790.0,1431510.0,1497387.0
2025-11-09,1052490,77,17.6,0,0,94.0,33.0,84.0,6,11,9,0,0,0,1472270.0,1465290.0,1721680.0,1444155.7142857143,1496916.0
2025-11-10,1413670,95,18.4,0,0,72.0,21.0,58.0,0,11,10,0,0,1,1052490.0,1581900.0,865700.0,1385184.2857142857,1482773.6666666667
2025-11-11,1396930,111,24.5,0,0,74.0,0.0,0.0,1,11,11,1,0,1,1413670.0,1709530.0,1189390.0,1361151.4285714286,1466836.3333333333
2025-11-12,1060040,71,22.1,0,0,82.0,24.0,62.0,2,11,12,0,0,1,1396930.0,992370.0,1083380.0,1316494.2857142857,1456011.3333333333
2025-11-13,2010420,185,16.4,0,0,139.0,0.0,0.0,3,11,13,0,1,1,1060040.0,1527140.0,1745630.0,1326161.4285714286,1462489.3333333333
2025-11-14,1191000,77,23.9,1,0,123.0,37.0,110.0,4,11,14,0,0,1,2010420.0,1360590.0,2119140.0,1395201.4285714286,1489857.0
2025-11-15,1136390,89,24.2,1,0,134.0,38.0,100.0,5,11,15,0,0,0,1191000.0,1472270.0,1978660.0,1370974.2857142857,1493444.3333333333
2025-11-16,591100,43,22.0,0,0,56.0,16.0,46.0,6,11,16,0,0,0,1136390.0,1052490.0,1237360.0,1322991.4285714286,1473136.3333333333
2025-11-17,900700,57,20.1,0,0,71.0,24.0,76.0,0,11,17,0,0,1,591100.0,1413670.0,1165900.0,1257078.5714285714,1422201.6666666667
2025-11-18,2201090,156,19.6,0,0,110.0,0.0,0.0,1,11,18,1,0,1,900700.0,1396930.0,1815840.0,1183797.142857143,1386269.6666666667
2025-11-19,1443330,101,25.6,0,0,110.0,39.0,94.0,2,11,19,0,0,1,2201090.0,1060040.0,892550.0,1298677.142857143,1418394.0
2025-11-20,1574260,136,14.0,0,0,145.0,0.0,0.0,3,11,20,0,1,1,1443330.0,2010420.0,1708750.0,1353432.857142857,1427641.6666666667
2025-11-21,1753820,129,22.3,1,0,139.0,41.0,128.0,4,11,21,0,0,1,1574260.0,1191000.0,1584820.0,1291124.2857142857,1419589.0
2025-11-22,1632800,118,21.1,1,0,125.0,31.0,84.0,5,11,22,0,0,0,1753820.0,1136390.0,1787080.0,1371527.142857143,1448298.0
2025-11-23,1398200,93,26.0,0,0,74.0,25.0,56.0,6,11,23,0,0,0,1632800.0,591100.0,986000.0,1442442.857142857,1445766.3333333333
2025-11-24,1355950,103,20.5,0,0,70.0,20.0,52.0,0,11,24,0,0,1,1398200.0,900700.0,900650.0,1557742.857142857,1439545.6666666667
2025-11-25,965950,68,17.5,0,0,65.0,0.0,0.0,1,11,25,1,0,1,1355950.0,2201090.0,1379430.0,1622778.5714285714,1425174.6666666667
2025-11-26,1044650,79,21.8,0,0,89.0,24.0,60.0,2,11,26,0,0,1,965950.0,1443330.0,1172500.0,1446330.0,1424506.3333333333
2025-11-27,1928690,187,26.2,0,0,165.0,0.0,0.0,3,11,27,0,1,1,1044650.0,1574260.0,2443590.0,1389375.7142857143,1429306.3333333333
2025-11-28,1406710,99,21.1,1,0,97.0,25.0,72.0,4,11,28,0,0,1,1928690.0,1753820.0,2268040.0,1440008.5714285714,1447615.0
2025-11-29,1766760,116,25.9,1,0,120.0,32.0,80.0,5,11,29,0,0,0,1406710.0,1632800.0,1383750.0,1390421.4285714286,1455422.0
2025-11-30,1023390,77,22.7,0,0,60.0,16.0,42.0,6,11,30,0,0,0,1766760.0,1398200.0,1465290.0,1409558.5714285714,1432861.0
2025-12-01,1443640,105,19.0,0,0,96.0,33.0,96.0,0,12,1,0,0,1,1023390.0,1355950.0,1581900.0,1356014.2857142857,1391372.6666666667
2025-12-02,1108290,79,21.9,0,0,80.0,0.0,0.0,1,12,2,1,0,1,1443640.0,965950.0,1709530.0,1368541.4285714286,1393369.0
2025-12-03,932310,67,22.1,0,0,70.0,17.0,46.0,2,12,3,0,0,1,1108290.0,1044650.0,992370.0,1388875.7142857143,1381469.0
2025-12-04,2523890,195,22.4,0,0,157.0,0.0,0.0,3,12,4,0,1,1,932310.0,1928690.0,1527140.0,1372827.142857143,1359816.0
2025-12-05,1388510,108,21.3,1,0,130.0,38.0,106.0,4,12,5,0,0,1,2523890.0,1406710.0,1360590.0,1457855.7142857143,1386961.3333333333
2025-12-06,2027920,137,22.9,1,0,122.0,37.0,110.0,5,12,6,0,0,0,1388510.0,1766760.0,1472270.0,1455255.7142857143,1400166.0
2025-12-07,1159800,79,26.0,0,0,78.0,19.0,58.0,6,12,7,0,0,0,2027920.0,1023390.0,1052490.0,1492564.2857142857,1416858.6666666667
2025-12-08,1187800,87,24.3,0,0,86.0,26.0,58.0,0,12,8,0,0,1,1159800.0,1443640.0,1413670.0,1512051.4285714286,1410165.6666666667
2025-12-09,1202580,84,21.6,0,0,74.0,0.0,0.0,1,12,9,1,0,1,1187800.0,1108290.0,1396930.0,1475502.857142857,1400683.3333333333
2025-12-10,1543150,107,26.7,0,0,94.0,31.0,80.0,2,12,10,0,0,1,1202580.0,932310.0,1060040.0,1488972.857142857,1405686.3333333333
2025-12-11,1665030,160,19.5,0,0,158.0,0.0,0.0,3,12,11,0,1,1,1543150.0,2523890.0,2010420.0,1576235.7142857143,1410002.3333333333
2025-12-12,983600,74,23.3,1,0,111.0,38.0,112.0,4,12,12,0,0,1,1665030.0,1388510.0,1191000.0,1453541.4285714286,1418939.0
2025-12-13,1493080,107,19.9,1,0,105.0,31.0,90.0,5,12,13,0,0,0,983600.0,2027920.0,1136390.0,1395697.142857143,1416391.0
2025-12-14,891760,60,20.1,0,0,78.0,20.0,58.0,6,12,14,0,0,0,1493080.0,1159800.0,591100.0,1319291.4285714286,1399146.3333333333
2025-12-15,1316740,83,19.4,0,0,99.0,25.0,68.0,0,12,15,0,0,1,891760.0,1187800.0,900700.0,1281000.0,1389171.6666666667
2025-12-16,1260290,96,24.6,0,0,91.0,0.0,0.0,1,12,16,1,0,1,1316740.0,1202580.0,2201090.0,1299420.0,1395183.3333333333
2025-12-17,900540,64,22.3,0,0,80.0,23.0,68.0,2,12,17,0,0,1,1260290.0,1543150.0,1443330.0,1307664.2857142857,1417489.6666666667
2025-12-18,1639850,132,23.0,0,0,143.0,0.0,0.0,3,12,18,0,1,1,900540.0,1665030.0,1574260.0,1215862.857142857,1417484.3333333333
2025-12-19,1458370,96,24.7,1,0,113.0,29.0,84.0,4,12,19,0,0,1,1639850.0,983600.0,1753820.0,1212265.7142857143,1398776.3333333333
2025-12-20,1343960,99,24.1,1,0,117.0,41.0,114.0,5,12,20,0,0,0,1458370.0,1493080.0,1632800.0,1280090.0,1399277.6666666667
