reservation_id,date,time,pax,customer_name,status,channel
RES-10363,2023-09-17,20:00,2,Cliente 10363,Show,Web
RES-10364,2023-09-17,22:00,2,Cliente 10364,Show,Web
RES-10365,2023-09-17,19:00,2,Cliente 10365,Show,Phone
RES-10366,2023-09-17,19:00,2,Cliente 10366,Show,Web
RES-10367,2023-09-17,21:00,4,Cliente 10367,Show,WhatsApp
RES-10368,2023-09-17,14:00,4,Cliente 10368,Show,Web
RES-10369,2023-09-17,13:00,2,Cliente 10369,Show,WhatsApp
RES-10370,2023-09-17,19:00,2,Cliente 10370,Show,WhatsApp
RES-10371,2023-09-17,22:00,2,Cliente 10371,Show,Web
RES-10372,2023-09-17,21:00,2,Cliente 10372,Show,WhatsApp
RES-10373,2023-09-17,20:00,2,Cliente 10373,Show,Web
RES-10374,2023-09-17,13:00,2,Cliente 10374,Show,Phone
RES-10375,2023-09-17,21:00,2,Cliente 10375,Show,Web
RES-10376,2023-09-17,14:00,2,Cliente 10376,Show,Web
RES-10377,2023-09-20,19:00,2,Cliente 10377,Show,WhatsApp
RES-10378,2023-09-20,19:00,2,Cliente 10378,Show,Phone
RES-10379,2023-09-20,21:00,4,Cliente 10379,Show,Web
RES-10380,2023-09-20,20:00,2,Cliente 10380,Show,Web
RES-10381,2023-09-20,20:00,2,Cliente 10381,Show,WhatsApp
RES-10382,2023-09-20,13:00,2,Cliente 10382,Show,Phone
RES-10383,2023-09-20,20:00,2,Cliente 10383,Show,Web
RES-10384,2023-09-20,13:00,2,Cliente 10384,Show,WhatsApp
RES-10385,2023-09-20,21:00,2,Cliente 10385,Show,Phone
RES-10386,2023-09-20,19:00,2,Cliente 10386,Show,Web
RES-10387,2023-09-20,19:00,2,Cliente 10387,Show,WhatsApp
RES-10388,2023-09-20,14:00,2,Cliente 10388,Show,WhatsApp
RES-10389,2023-09-20,19:00,2,Cliente 10389,Show,Web
RES-10390,2023-09-20,20:00,6,Cliente 10390,Show,Web
RES-10391,2023-09-20,19:00,2,Cliente 10391,Show,WhatsApp
RES-10392,2023-09-20,21:00,4,Cliente 10392,No-Show,Phone
RES-10393,2023-09-20,20:00,2,Cliente 10393,Show,Web
RES-10394,2023-09-20,20:00,2,Cliente 10394,Show,Phone
RES-10395,2023-09-20,19:00,2,Cliente 10395,Show,Web
RES-10396,2023-09-20,21:00,2,Cliente 10396,Show,Web
RES-10397,2023-09-20,20:00,4,Cliente 10397,Show,Phone
RES-10398,2023-09-20,22:00,4,Cliente 10398,Show,Web
RES-10399,2023-09-20,22:00,4,Cliente 10399,Show,Web
RES-10400,2023-09-20,14:00,4,Cliente 10400,Cancelled,WhatsApp
RES-10401,2023-09-20,13:00,2,Cliente 10401,Show,Web
RES-10402,2023-09-20,22:00,2,Cliente 10402,Show,Web
RES-10403,2023-09-20,20:00,2,Cliente 10403,Show,Phone
RES-10404,2023-09-20,22:00,2,Cliente 10404,Show,Web
RES-10405,2023-09-20,19:00,2,Cliente 10405,Show,WhatsApp
RES-10406,2023-09-20,21:00,2,Cliente 10406,No-Show,WhatsApp
RES-10407,2023-09-20,20:00,2,Cliente 10407,Show,WhatsApp
RES-10408,2023-09-20,13:00,2,Cliente 10408,Show,Phone
RES-10409,2023-09-20,22:00,2,Cliente 10409,Show,Web
RES-10410,2023-09-20,13:00,2,Cliente 10410,Show,Web
RES-10411,2023-09-20,22:00,2,Cliente 10411,Show,Web
RES-10412,2023-09-20,19:00,4,Cliente 10412,Show,Web
RES-10413,2023-09-20,21:00,2,Cliente 10413,Show,Web
RES-10414,2023-09-20,14:00,2,Cliente 10414,Show,Phone
RES-10415,2023-09-20,20:00,2,Cliente 10415,Show,Web
RES-10416,2023-09-20,20:00,2,Cliente 10416,Show,Web
RES-10417,2023-09-20,22:00,2,Cliente 10417,Show,Web
RES-10418,2023-09-20,20:00,2,Cliente 10418,Show,Web
RES-10419,2023-09-20,19:00,2,Cliente 10419,Show,WhatsApp
RES-10420,2023-09-20,14:00,2,Cliente 10420,Show,WhatsApp
RES-10421,2023-09-20,19:00,2,Cliente 10421,No-Show,Web
RES-10422,2023-09-20,21:00,4,Cliente 10422,No-Show,Web
RES-10423,2023-09-20,21:00,2,Cliente 10423,Cancelled,WhatsApp
RES-10424,2023-09-20,13:00,2,Cliente 10424,Show,WhatsApp
RES-10425,2023-09-22,21:00,2,Cliente 10425,Show,Web
RES-10426,2023-09-22,19:00,4,Cliente 10426,Show,Web
RES-10427,2023-09-22,22:00,2,Cliente 10427,Show,WhatsApp
RES-10428,2023-09-22,13:00,2,Cliente 10428,Show,Phone
RES-10429,2023-09-22,19:00,2,Cliente 10429,Show,Web
RES-10430,2023-09-22,20:00,4,Cliente 10430,Show,Phone
RES-10431,2023-09-22,13:00,2,Cliente 10431,Show,Web
RES-10432,2023-09-22,20:00,2,Cliente 10432,Show,Phone
RES-10433,2023-09-22,19:00,4,Cliente 10433,Show,WhatsApp
RES-10434,2023-09-22,19:00,2,Cliente 10434,Show,Web
RES-10435,2023-09-22,14:00,2,Cliente 10435,Show,WhatsApp
RES-10436,2023-09-22,21:00,4,Cliente 10436,Show,WhatsApp
RES-10437,2023-09-22,20:00,4,Cliente 10437,Show,Phone
RES-10438,2023-09-22,20:00,4,Cliente 10438,Show,WhatsApp
RES-10439,2023-09-22,21:00,2,Cliente 10439,Show,Web
RES-10440,2023-09-22,22:00,2,Cliente 10440,Show,WhatsApp
RES-10441,2023-09-22,22:00,2,Cliente 10441,No-Show,Web
RES-10442,2023-09-22,19:00,2,Cliente 10442,Show,Web
RES-10443,2023-09-22,14:00,2,Cliente 10443,Show,Phone
RES-10444,2023-09-22,21:00,2,Cliente 10444,Cancelled,Phone
RES-10445,2023-09-22,20:00,2,Cliente 10445,Show,Phone
RES-10446,2023-09-22,20:00,4,Cliente 10446,Show,Phone
RES-10447,2023-09-22,21:00,2,Cliente 10447,Show,WhatsApp
RES-10448,2023-09-22,19:00,2,Cliente 10448,Show,WhatsApp
RES-10449,2023-09-22,20:00,2,Cliente 10449,No-Show,Web
RES-10450,2023-09-22,20:00,2,Cliente 10450,Show,Phone
RES-10451,2023-09-22,20:00,2,Cliente 10451,Show,Phone
RES-10452,2023-09-22,20:00,4,Cliente 10452,Show,Web
RES-10453,2023-09-22,20:00,2,Cliente 10453,Show,Phone
RES-10454,2023-09-22,14:00,4,Cliente 10454,Show,Web
RES-10455,2023-09-22,20:00,2,Cliente 10455,Show,Web
RES-10456,2023-09-22,21:00,2,Cliente 10456,No-Show,Web
RES-10457,2023-09-22,22:00,2,Cliente 10457,Show,Web
RES-10458,2023-09-22,13:00,2,Cliente 10458,Show,Web
RES-10459,2023-09-22,14:00,4,Cliente 10459,Show,Web
RES-10460,2023-09-22,22:00,2,Cliente 10460,Show,Web
RES-10461,2023-09-22,21:00,4,Cliente 10461,No-Show,Web
RES-10462,2023-09-22,14:00,2,Cliente 10462,Show,Web
RES-10463,2023-09-22,13:00,4,Cliente 10463,Show,WhatsApp
RES-10464,2023-09-22,20:00,4,Cliente 10464,No-Show,Web
RES-10465,2023-09-22,21:00,4,Cliente 10465,Show,Web
RES-10466,2023-09-22,19:00,4,Cliente 10466,Show,Web
RES-10467,2023-09-22,19:00,2,Cliente 10467,Show,Web
RES-10468,2023-09-22,22:00,4,Cliente 10468,Show,Phone
RES-10469,2023-09-22,19:00,2,Cliente 10469,No-Show,Phone
RES-10470,2023-09-22,20:00,4,Cliente 10470,Show,Phone
RES-10471,2023-09-22,20:00,2,Cliente 10471,Show,Web
RES-10472,2023-09-22,14:00,4,Cliente 10472,Show,Phone
RES-10473,2023-09-22,22:00,6,Cliente 10473,Show,Web
RES-10474,2023-09-22,13:00,2,Cliente 10474,Show,Phone
RES-10475,2023-09-22,19:00,4,Cliente 10475,Show,WhatsApp
RES-10476,2023-09-23,20:00,4,Cliente 10476,Show,Web
RES-10477,2023-09-23,20:00,2,Cliente 10477,Show,Web
RES-10478,2023-09-23,19:00,2,Cliente 10478,Show,WhatsApp
RES-10479,2023-09-23,19:00,2,Cliente 10479,Show,WhatsApp
RES-10480,2023-09-23,14:00,2,Cliente 10480,Show,Phone
RES-10481,2023-09-23,20:00,4,Cliente 10481,Cancelled,Web
RES-10482,2023-09-23,22:00,2,Cliente 10482,No-Show,Phone
RES-10483,2023-09-23,19:00,2,Cliente 10483,Cancelled,Web
RES-10484,2023-09-23,19:00,2,Cliente 10484,Show,Web
RES-10485,2023-09-23,22:00,2,Cliente 10485,Show,Web
RES-10486,2023-09-23,20:00,2,Cliente 10486,Show,WhatsApp
RES-10487,2023-09-23,13:00,2,Cliente 10487,Show,Web
RES-10488,2023-09-23,21:00,2,Cliente 10488,Show,WhatsApp
RES-10489,2023-09-23,21:00,6,Cliente 10489,Show,WhatsApp
RES-10490,2023-09-23,20:00,2,Cliente 10490,Show,Web
RES-10491,2023-09-23,21:00,2,Cliente 10491,Show,WhatsApp
RES-10492,2023-09-23,21:00,4,Cliente 10492,Show,WhatsApp
RES-10493,2023-09-23,20:00,8,Cliente 10493,Show,Phone
RES-10494,2023-09-23,14:00,2,Cliente 10494,Show,Web
RES-10495,2023-09-23,19:00,2,Cliente 10495,Show,Phone
RES-10496,2023-09-23,21:00,2,Cliente 10496,Show,Web
RES-10497,2023-09-23,22:00,2,Cliente 10497,Show,Web
RES-10498,2023-09-23,19:00,2,Cliente 10498,Cancelled,WhatsApp
RES-10499,2023-09-23,13:00,2,Cliente 10499,Show,Web
RES-10500,2023-09-23,21:00,4,Cliente 10500,Show,Web
RES-10501,2023-09-23,20:00,4,Cliente 10501,Show,Phone
RES-10502,2023-09-23,21:00,2,Cliente 10502,Show,Phone
RES-10503,2023-09-23,20:00,4,Cliente 10503,Show,WhatsApp
RES-10504,2023-09-23,20:00,2,Cliente 10504,Show,WhatsApp
RES-10505,2023-09-23,20:00,2,Cliente 10505,Show,Web
RES-10506,2023-09-23,20:00,2,Cliente 10506,No-Show,Web
RES-10507,2023-09-23,22:00,4,Cliente 10507,Show,Web
RES-10508,2023-09-23,21:00,2,Cliente 10508,Show,Web
RES-10509,2023-09-23,20:00,2,Cliente 10509,Show,WhatsApp
RES-10510,2023-09-23,19:00,2,Cliente 10510,Show,Phone
RES-10511,2023-09-23,20:00,2,Cliente 10511,Show,Phone
RES-10512,2023-09-23,22:00,2,Cliente 10512,Show,Phone
RES-10513,2023-09-23,19:00,2,Cliente 10513,Show,WhatsApp
RES-10514,2023-09-23,19:00,4,Cliente 10514,Show,Web
RES-10515,2023-09-23,22:00,2,Cliente 10515,Show,Web
RES-10516,2023-09-23,19:00,4,Cliente 10516,Show,Phone
RES-10517,2023-09-23,22:00,2,Cliente 10517,Show,WhatsApp
RES-10518,2023-09-23,19:00,4,Cliente 10518,Show,WhatsApp
RES-10519,2023-09-23,21:00,2,Cliente 10519,No-Show,WhatsApp
RES-10520,2023-09-24,20:00,2,Cliente 10520,Show,WhatsApp
RES-10521,2023-09-24,14:00,4,Cliente 10521,Cancelled,Web
RES-10522,2023-09-24,13:00,6,Cliente 10522,Show,Web
RES-10523,2023-09-24,14:00,2,Cliente 10523,No-Show,Web
RES-10524,2023-09-24,19:00,2,Cliente 10524,Show,Web
RES-10525,2023-09-24,22:00,2,Cliente 10525,Show,Web
RES-10526,2023-09-24,21:00,2,Cliente 10526,Show,Web
RES-10527,2023-09-24,21:00,2,Cliente 10527,Show,WhatsApp
RES-10528,2023-09-24,19:00,2,Cliente 10528,Show,Web
RES-10529,2023-09-24,13:00,4,Cliente 10529,Show,Phone
RES-10530,2023-09-24,19:00,2,Cliente 10530,Show,Web
RES-10531,2023-09-24,22:00,2,Cliente 10531,Show,Web
RES-10532,2023-09-24,21:00,2,Cliente 10532,Show,Web
RES-10533,2023-09-24,13:00,2,Cliente 10533,Show,Web
RES-10534,2023-09-24,21:00,2,Cliente 10534,Show,Web
RES-10535,2023-09-24,21:00,2,Cliente 10535,Show,Web
RES-10536,2023-09-24,19:00,2,Cliente 10536,Show,WhatsApp
RES-10537,2023-09-24,20:00,4,Cliente 10537,Show,Phone
RES-10538,2023-09-24,21:00,2,Cliente 10538,Show,WhatsApp
RES-10539,2023-09-24,20:00,4,Cliente 10539,Show,Phone
RES-10540,2023-09-24,19:00,4,Cliente 10540,Show,Phone
RES-10541,2023-09-24,20:00,2,Cliente 10541,Show,Web
RES-10542,2023-09-24,19:00,8,Cliente 10542,Cancelled,Web
RES-10543,2023-09-24,14:00,4,Cliente 10543,Show,Web
RES-10544,2023-09-25,19:00,2,Cliente 10544,Show,Web
RES-10545,2023-09-25,20:00,2,Cliente 10545,Show,Web
RES-10546,2023-09-25,22:00,2,Cliente 10546,Show,Web
RES-10547,2023-09-25,13:00,2,Cliente 10547,Show,WhatsApp
RES-10548,2023-09-25,21:00,2,Cliente 10548,Show,Web
RES-10549,2023-09-25,14:00,2,Cliente 10549,Show,Phone
RES-10550,2023-09-25,20:00,2,Cliente 10550,Show,Web
RES-10551,2023-09-25,21:00,4,Cliente 10551,Show,Web
RES-10552,2023-09-25,19:00,2,Cliente 10552,Show,Phone
RES-10553,2023-09-25,20:00,4,Cliente 10553,Show,Web
RES-10554,2023-09-25,20:00,4,Cliente 10554,Show,Phone
RES-10555,2023-09-25,21:00,2,Cliente 10555,Show,Web
RES-10556,2023-09-25,21:00,2,Cliente 10556,Show,Web
RES-10557,2023-09-25,19:00,2,Cliente 10557,Show,Phone
RES-10558,2023-09-25,20:00,2,Cliente 10558,Show,Web
RES-10559,2023-09-25,20:00,4,Cliente 10559,Show,Web
RES-10560,2023-09-25,20:00,4,Cliente 10560,Show,Web
RES-10561,2023-09-25,20:00,2,Cliente 10561,Show,Web
RES-10562,2023-09-25,21:00,2,Cliente 10562,Show,Phone
RES-10563,2023-09-25,14:00,2,Cliente 10563,No-Show,Web
RES-10564,2023-09-27,13:00,2,Cliente 10564,No-Show,Phone
RES-10565,2023-09-27,14:00,2,Cliente 10565,Show,Web
RES-10566,2023-09-27,20:00,2,Cliente 10566,Show,Web
RES-10567,2023-09-27,19:00,4,Cliente 10567,Show,WhatsApp
RES-10568,2023-09-27,13:00,2,Cliente 10568,No-Show,Phone
RES-10569,2023-09-27,21:00,2,Cliente 10569,Show,Web
RES-10570,2023-09-27,14:00,2,Cliente 10570,Show,Web
RES-10571,2023-09-27,20:00,2,Cliente 10571,Cancelled,Phone
RES-10572,2023-09-27,22:00,4,Cliente 10572,Show,WhatsApp
RES-10573,2023-09-27,19:00,2,Cliente 10573,Show,WhatsApp
RES-10574,2023-09-27,13:00,4,Cliente 10574,Show,Web
RES-10575,2023-09-27,22:00,2,Cliente 10575,Show,WhatsApp
RES-10576,2023-09-27,22:00,2,Cliente 10576,No-Show,Web
RES-10577,2023-09-27,20:00,4,Cliente 10577,Show,Web
RES-10578,2023-09-27,19:00,4,Cliente 10578,Show,Phone
RES-10579,2023-09-27,20:00,2,Cliente 10579,Show,Web
RES-10580,2023-09-27,19:00,2,Cliente 10580,Show,Phone
RES-10581,2023-09-27,14:00,4,Cliente 10581,Show,Web
RES-10582,2023-09-27,19:00,2,Cliente 10582,Show,WhatsApp
RES-10583,2023-09-27,19:00,2,Cliente 10583,No-Show,Web
RES-10584,2023-09-29,20:00,2,Cliente 10584,Show,Web
RES-10585,2023-09-29,19:00,2,Cliente 10585,Show,Web
RES-10586,2023-09-29,20:00,2,Cliente 10586,Show,WhatsApp
RES-10587,2023-09-29,13:00,2,Cliente 10587,Show,Web
RES-10588,2023-09-29,19:00,2,Cliente 10588,No-Show,Phone
RES-10589,2023-09-29,20:00,2,Cliente 10589,Show,WhatsApp
RES-10590,2023-09-29,22:00,2,Cliente 10590,Show,Web
RES-10591,2023-09-29,22:00,2,Cliente 10591,Show,WhatsApp
RES-10592,2023-09-29,20:00,4,Cliente 10592,Show,Phone
RES-10593,2023-09-29,13:00,2,Cliente 10593,Show,Web
RES-10594,2023-09-29,20:00,2,Cliente 10594,Show,Web
RES-10595,2023-09-29,20:00,2,Cliente 10595,No-Show,Phone
RES-10596,2023-09-29,19:00,2,Cliente 10596,Show,Web
RES-10597,2023-09-29,13:00,2,Cliente 10597,Show,Web
RES-10598,2023-09-29,22:00,2,Cliente 10598,Show,Phone
RES-10599,2023-09-29,21:00,2,Cliente 10599,Show,Web
RES-10600,2023-09-29,14:00,2,Cliente 10600,Show,Phone
RES-10601,2023-09-29,21:00,4,Cliente 10601,Show,Web
RES-10602,2023-09-29,22:00,2,Cliente 10602,Show,Web
RES-10603,2023-09-29,20:00,2,Cliente 10603,Show,WhatsApp
RES-10604,2023-09-29,21:00,2,Cliente 10604,Show,Phone
RES-10605,2023-09-29,20:00,2,Cliente 10605,Show,WhatsApp
RES-10606,2023-09-29,20:00,2,Cliente 10606,Show,Web
RES-10607,2023-09-29,20:00,2,Cliente 10607,Show,WhatsApp
RES-10608,2023-09-29,21:00,4,Cliente 10608,Cancelled,WhatsApp
RES-10609,2023-09-29,13:00,2,Cliente 10609,Show,Web
RES-10610,2023-09-29,21:00,2,Cliente 10610,Show,WhatsApp
RES-10611,2023-09-29,20:00,4,Cliente 10611,Show,Phone
RES-10612,2023-09-29,20:00,8,Cliente 10612,Show,WhatsApp
RES-10613,2023-09-29,20:00,2,Cliente 10613,Show,Web
RES-10614,2023-09-29,21:00,4,Cliente 10614,Show,Web
RES-10615,2023-09-29,20:00,4,Cliente 10615,Show,WhatsApp
RES-10616,2023-09-30,20:00,2,Cliente 10616,Show,Phone
RES-10617,2023-09-30,13:00,2,Cliente 10617,Show,WhatsApp
RES-10618,2023-09-30,14:00,2,Cliente 10618,Show,Web
RES-10619,2023-09-30,20:00,2,Cliente 10619,No-Show,Web
RES-10620,2023-09-30,22:00,2,Cliente 10620,Show,Web
RES-10621,2023-09-30,19:00,2,Cliente 10621,Show,WhatsApp
RES-10622,2023-09-30,19:00,2,Cliente 10622,Show,Web
RES-10623,2023-09-30,21:00,2,Cliente 10623,No-Show,WhatsApp
RES-10624,2023-09-30,14:00,2,Cliente 10624,Show,Web
RES-10625,2023-09-30,19:00,2,Cliente 10625,Cancelled,Web
RES-10626,2023-09-30,22:00,4,Cliente 10626,Show,Web
RES-10627,2023-09-30,21:00,2,Cliente 10627,Show,Web
RES-10628,2023-09-30,20:00,2,Cliente 10628,Show,Phone
RES-10629,2023-09-30,20:00,2,Cliente 10629,No-Show,Web
RES-10630,2023-09-30,19:00,2,Cliente 10630,Show,Phone
RES-10631,2023-09-30,21:00,4,Cliente 10631,Show,Web
RES-10632,2023-09-30,19:00,2,Cliente 10632,Show,WhatsApp
RES-10633,2023-09-30,13:00,2,Cliente 10633,Show,Web
RES-10634,2023-09-30,20:00,2,Cliente 10634,Show,Web
RES-10635,2023-09-30,19:00,2,Cliente 10635,No-Show,Web
RES-10636,2023-09-30,21:00,2,Cliente 10636,Show,Web
RES-10637,2023-09-30,19:00,2,Cliente 10637,Show,WhatsApp
RES-10638,2023-09-30,19:00,2,Cliente 10638,Show,Web
RES-10639,2023-09-30,13:00,4,Cliente 10639,Cancelled,WhatsApp
RES-10640,2023-09-30,14:00,2,Cliente 10640,Show,WhatsApp
RES-10641,2023-09-30,20:00,2,Cliente 10641,Show,Web
RES-10642,2023-09-30,19:00,2,Cliente 10642,No-Show,Web
RES-10643,2023-10-01,20:00,2,Cliente 10643,Show,Web
RES-10644,2023-10-01,20:00,2,Cliente 10644,Show,Web
RES-10645,2023-10-01,19:00,6,Cliente 10645,Show,Web
RES-10646,2023-10-01,20:00,2,Cliente 10646,Show,Phone
RES-10647,2023-10-01,19:00,2,Cliente 10647,Show,WhatsApp
RES-10648,2023-10-01,20:00,2,Cliente 10648,Show,Web
RES-10649,2023-10-01,21:00,2,Cliente 10649,Show,Phone
RES-10650,2023-10-01,21:00,2,Cliente 10650,Show,WhatsApp
RES-10651,2023-10-01,14:00,2,Cliente 10651,Show,Web
RES-10652,2023-10-01,14:00,2,Cliente 10652,Show,Phone
RES-10653,2023-10-01,14:00,2,Cliente 10653,Show,Web
RES-10654,2023-10-01,13:00,2,Cliente 10654,Cancelled,Web
RES-10655,2023-10-01,20:00,2,Cliente 10655,Show,Web
RES-10656,2023-10-01,20:00,4,Cliente 10656,Show,Phone
RES-10657,2023-10-01,19:00,2,Cliente 10657,Show,WhatsApp
RES-10658,2023-10-01,14:00,4,Cliente 10658,Cancelled,WhatsApp
RES-10659,2023-10-01,19:00,4,Cliente 10659,Show,Web
RES-10660,2023-10-02,20:00,4,Cliente 10660,Show,Web
RES-10661,2023-10-02,14:00,2,Cliente 10661,Show,Phone
RES-10662,2023-10-02,21:00,2,Cliente 10662,Show,Web
RES-10663,2023-10-02,19:00,6,Cliente 10663,Show,Web
RES-10664,2023-10-02,19:00,2,Cliente 10664,Show,Phone
RES-10665,2023-10-02,21:00,2,Cliente 10665,Show,Web
RES-10666,2023-10-02,19:00,4,Cliente 10666,Show,Phone
RES-10667,2023-10-02,21:00,2,Cliente 10667,Show,Phone
RES-10668,2023-10-02,14:00,2,Cliente 10668,Show,Web
RES-10669,2023-10-02,20:00,4,Cliente 10669,Show,WhatsApp
RES-10670,2023-10-02,20:00,4,Cliente 10670,Show,Web
RES-10671,2023-10-02,21:00,2,Cliente 10671,Show,WhatsApp
RES-10672,2023-10-02,20:00,2,Cliente 10672,Show,WhatsApp
RES-10673,2023-10-02,22:00,2,Cliente 10673,Show,Phone
RES-10674,2023-10-02,19:00,2,Cliente 10674,Show,Web
RES-10675,2023-10-02,20:00,2,Cliente 10675,Show,Phone
RES-10676,2023-10-02,20:00,2,Cliente 10676,Show,Web
RES-10677,2023-10-02,20:00,2,Cliente 10677,Show,Web
RES-10678,2023-10-02,21:00,2,Cliente 10678,Show,Web
RES-10679,2023-10-02,13:00,2,Cliente 10679,No-Show,Phone
RES-10680,2023-10-02,14:00,4,Cliente 10680,Show,Phone
RES-10681,2023-10-02,19:00,2,Cliente 10681,Show,Web
RES-10682,2023-10-02,21:00,2,Cliente 10682,Show,Phone
RES-10683,2023-10-02,19:00,4,Cliente 10683,Show,Phone
RES-10684,2023-10-02,20:00,2,Cliente 10684,Show,WhatsApp
RES-10685,2023-10-02,20:00,2,Cliente 10685,Show,Phone
RES-10686,2023-10-04,21:00,4,Cliente 10686,Show,Phone
RES-10687,2023-10-04,20:00,2,Cliente 10687,Show,Web
RES-10688,2023-10-04,21:00,2,Cliente 10688,Show,Web
RES-10689,2023-10-04,19:00,2,Cliente 10689,No-Show,WhatsApp
RES-10690,2023-10-04,19:00,2,Cliente 10690,Show,Web
RES-10691,2023-10-04,22:00,2,Cliente 10691,Show,Phone
RES-10692,2023-10-04,21:00,4,Cliente 10692,No-Show,Web
RES-10693,2023-10-04,21:00,4,Cliente 10693,Show,Web
RES-10694,2023-10-04,20:00,2,Cliente 10694,Show,Web
RES-10695,2023-10-04,21:00,2,Cliente 10695,Show,Phone
RES-10696,2023-10-04,20:00,4,Cliente 10696,Show,Web
RES-10697,2023-10-04,20:00,4,Cliente 10697,Show,Web
RES-10698,2023-10-04,19:00,2,Cliente 10698,Show,Web
RES-10699,2023-10-04,19:00,2,Cliente 10699,Show,Web
RES-10700,2023-10-04,21:00,2,Cliente 10700,Show,Web
RES-10701,2023-10-04,20:00,2,Cliente 10701,Show,Web
RES-10702,2023-10-06,21:00,2,Cliente 10702,Show,Web
RES-10703,2023-10-06,19:00,2,Cliente 10703,Show,WhatsApp
RES-10704,2023-10-06,21:00,2,Cliente 10704,Show,WhatsApp
RES-10705,2023-10-06,20:00,4,Cliente 10705,Show,Web
RES-10706,2023-10-06,20:00,2,Cliente 10706,No-Show,WhatsApp
RES-10707,2023-10-06,20:00,4,Cliente 10707,Show,Phone
RES-10708,2023-10-06,21:00,4,Cliente 10708,Show,Phone
RES-10709,2023-10-06,14:00,2,Cliente 10709,Cancelled,Phone
RES-10710,2023-10-06,19:00,2,Cliente 10710,Show,WhatsApp
RES-10711,2023-10-06,21:00,2,Cliente 10711,No-Show,WhatsApp
RES-10712,2023-10-06,21:00,2,Cliente 10712,Show,Web
RES-10713,2023-10-06,19:00,4,Cliente 10713,Show,Web
RES-10714,2023-10-06,19:00,4,Cliente 10714,No-Show,Phone
RES-10715,2023-10-06,21:00,2,Cliente 10715,Show,Phone
RES-10716,2023-10-06,20:00,2,Cliente 10716,Show,Web
RES-10717,2023-10-06,20:00,2,Cliente 10717,Show,Web
RES-10718,2023-10-06,21:00,2,Cliente 10718,Show,Web
RES-10719,2023-10-06,22:00,2,Cliente 10719,Show,WhatsApp
RES-10720,2023-10-06,22:00,2,Cliente 10720,Show,WhatsApp
RES-10721,2023-10-06,22:00,2,Cliente 10721,Show,WhatsApp
RES-10722,2023-10-06,20:00,4,Cliente 10722,Show,WhatsApp
RES-10723,2023-10-06,20:00,2,Cliente 10723,Show,Web
RES-10724,2023-10-06,21:00,2,Cliente 10724,Show,Web
RES-10725,2023-10-06,14:00,2,Cliente 10725,Show,Web
RES-10726,2023-10-06,19:00,4,Cliente 10726,Show,Phone
RES-10727,2023-10-06,13:00,2,Cliente 10727,Show,Web
RES-10728,2023-10-06,21:00,2,Cliente 10728,No-Show,WhatsApp
RES-10729,2023-10-06,20:00,2,Cliente 10729,Show,WhatsApp
RES-10730,2023-10-06,13:00,4,Cliente 10730,Cancelled,WhatsApp
RES-10731,2023-10-06,22:00,2,Cliente 10731,Show,WhatsApp
RES-10732,2023-10-07,20:00,2,Cliente 10732,Show,WhatsApp
RES-10733,2023-10-07,20:00,4,Cliente 10733,Show,Web
RES-10734,2023-10-07,22:00,2,Cliente 10734,Show,Phone
RES-10735,2023-10-07,13:00,2,Cliente 10735,Show,WhatsApp
RES-10736,2023-10-07,20:00,2,Cliente 10736,Cancelled,WhatsApp
RES-10737,2023-10-07,14:00,2,Cliente 10737,No-Show,Web
RES-10738,2023-10-07,22:00,2,Cliente 10738,Show,WhatsApp
RES-10739,2023-10-07,20:00,2,Cliente 10739,Show,Web
RES-10740,2023-10-07,20:00,4,Cliente 10740,Show,Web
RES-10741,2023-10-07,22:00,2,Cliente 10741,Show,WhatsApp
RES-10742,2023-10-07,20:00,2,Cliente 10742,Show,Web
RES-10743,2023-10-07,21:00,2,Cliente 10743,Show,Web
RES-10744,2023-10-07,20:00,4,Cliente 10744,Show,Phone
RES-10745,2023-10-07,20:00,2,Cliente 10745,Show,WhatsApp
RES-10746,2023-10-07,21:00,6,Cliente 10746,Show,Phone
RES-10747,2023-10-07,20:00,8,Cliente 10747,Show,Web
RES-10748,2023-10-07,22:00,2,Cliente 10748,Cancelled,WhatsApp
RES-10749,2023-10-07,14:00,2,Cliente 10749,Show,Web
RES-10750,2023-10-07,20:00,2,Cliente 10750,Show,Phone
RES-10751,2023-10-07,19:00,2,Cliente 10751,Show,WhatsApp
RES-10752,2023-10-07,19:00,2,Cliente 10752,Show,WhatsApp
RES-10753,2023-10-07,21:00,4,Cliente 10753,Show,WhatsApp
RES-10754,2023-10-07,21:00,6,Cliente 10754,Show,Web
RES-10755,2023-10-07,14:00,2,Cliente 10755,Show,WhatsApp
RES-10756,2023-10-07,19:00,2,Cliente 10756,Show,Web
RES-10757,2023-10-07,22:00,2,Cliente 10757,Show,Phone
RES-10758,2023-10-07,13:00,2,Cliente 10758,Show,Web
RES-10759,2023-10-08,21:00,2,Cliente 10759,No-Show,WhatsApp
RES-10760,2023-10-08,19:00,2,Cliente 10760,Show,Web
RES-10761,2023-10-08,20:00,2,Cliente 10761,Show,Web
RES-10762,2023-10-08,21:00,4,Cliente 10762,Show,Web
RES-10763,2023-10-08,20:00,4,Cliente 10763,Show,Web
RES-10764,2023-10-08,19:00,2,Cliente 10764,Show,WhatsApp
RES-10765,2023-10-08,13:00,2,Cliente 10765,Show,WhatsApp
RES-10766,2023-10-08,14:00,2,Cliente 10766,Show,Web
